timestamp,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p01_pre,p01_pre_dev,p01_pre_dev_rate,p02_pre,p02_pre_dev,p02_pre_dev_rate,p03_pre,p03_pre_dev,p03_pre_dev_rate,p04_pre,p04_pre_dev,p04_pre_dev_rate,p05_pre,p05_pre_dev,p05_pre_dev_rate,p06_pre,p06_pre_dev,p06_pre_dev_rate,p07_pre,p07_pre_dev,p07_pre_dev_rate,p08_pre,p08_pre_dev,p08_pre_dev_rate,p09_pre,p09_pre_dev,p09_pre_dev_rate,p10_pre,p10_pre_dev,p10_pre_dev_rate,p11_pre,p11_pre_dev,p11_pre_dev_rate,p12_pre,p12_pre_dev,p12_pre_dev_rate,p13_pre,p13_pre_dev,p13_pre_dev_rate,p14_pre,p14_pre_dev,p14_pre_dev_rate,p15_pre,p15_pre_dev,p15_pre_dev_rate,p16_pre,p16_pre_dev,p16_pre_dev_rate,p17_pre,p17_pre_dev,p17_pre_dev_rate,p18_pre,p18_pre_dev,p18_pre_dev_rate,p19_pre,p19_pre_dev,p19_pre_dev_rate,p20_pre,p20_pre_dev,p20_pre_dev_rate,p21_pre,p21_pre_dev,p21_pre_dev_rate,p22_pre,p22_pre_dev,p22_pre_dev_rate,p23_pre,p23_pre_dev,p23_pre_dev_rate,p24_pre,p24_pre_dev,p24_pre_dev_rate,p25_pre,p25_pre_dev,p25_pre_dev_rate,p26_pre,p26_pre_dev,p26_pre_dev_rate,p27_pre,p27_pre_dev,p27_pre_dev_rate,p29_pre,p29_pre_dev,p29_pre_dev_rate,p30_pre,p30_pre_dev,p30_pre_dev_rate,p31_pre,p31_pre_dev,p31_pre_dev_rate,p32_pre,p32_pre_dev,p32_pre_dev_rate,p33_pre,p33_pre_dev,p33_pre_dev_rate,p34_pre,p34_pre_dev,p34_pre_dev_rate,p35_pre,p35_pre_dev,p35_pre_dev_rate
1538808600000,91696.45,28694.73,74374.21,44752.01,84995.07,42410.35,62612.02,22272.33,28796.73,297040.34,80976.22,68893.69,84593.03,44043.28,102037.04,79477.0,63050.05,48235.17,201134.29,12076.78,87821.03,26772.8,27538.11,51224.81,17013.57,3529.91,3.82,18737.16,46935.5,1251.89,6352.12,15716.9,631.1,14.37,276541.95,66345.6210804,25350.8289196,0.382102518701,21665.6445779,7029.08542211,0.324434631836,57087.1576433,17287.0523567,0.302818586006,30086.4258972,14665.5841028,0.487448530875,64347.684027,20647.385973,0.320872247156,30507.4956165,11902.8543835,0.39016163546,47891.7613215,14720.2586785,0.307365155767,17325.8649289,4946.4650711,0.285495996385,21840.2989412,6956.43105879,0.318513545877,216200.923292,80839.4167076,0.373908748754,58722.265276,22253.954724,0.37896962284,51843.1717571,17050.5182429,0.328886479454,48165.2504576,36427.7795424,0.756308317642,30718.7865664,13324.4934336,0.433757153942,77181.2626074,24855.7773926,0.322044192501,61264.6458137,18212.3541863,0.2972734755,45688.4464715,17361.6035285,0.379999865815,34592.8300949,13642.3399051,0.3943690027,128524.7216,72609.5683995,0.56494631924,6902.09548437,5174.68451563,0.749726590621,61452.641417,26368.388583,0.429084706124,17644.4588899,9128.34111011,0.517348883696,17514.1346189,10023.9753811,0.572336321442,46852.5339659,4372.27603413,0.0933199480165,11623.6485535,5389.92144655,0.463703063781,2552.18813157,977.721868429,0.383091613167,6.15667471205,-2.33667471205,-0.379535190884,29328.62014,17606.87986,0.600331000094,900.529651104,351.360348896,0.390170771685,4116.97756491,2235.14243509,0.542908577919,9202.69225146,6514.20774854,0.707858914602,329.443628545,301.656371455,0.915653985441,17.8341345492,-3.46413454924,-0.194241808577,107068.665557,169473.284443,1.5828467046
1538812500000,196969.26,25651.86,67362.15,36626.8,185322.11,36506.58,66931.73,23607.49,24775.76,446238.97,72694.43,60109.66,62985.09,39291.77,94882.96,71375.14,56565.84,43808.78,165402.85,9159.57,75438.92,23200.78,23943.52,46964.51,15175.6,2817.53,3.98,15781.57,37192.69,1218.5,5012.27,13432.13,461.01,12.38,202554.37,73468.6670958,123500.592904,1.68099678116,23835.1238261,1816.73617387,0.0762209664665,62701.9053353,4660.24466474,0.0743238126468,33775.8198733,2850.98012666,0.0844089096091,71091.4107243,114230.699276,1.6068143551,34034.0881781,2472.49182187,0.0726475117808,53025.1339944,13906.5960056,0.262264231282,19104.4688759,4503.02112407,0.235705119745,23830.7453473,945.014652668,0.0396552704875,239690.115031,206548.854969,0.861732887662,65278.5796247,7415.85037526,0.11360312093,57509.8815074,2599.77849265,0.0452057702869,54584.2519827,8400.83801728,0.15390589249,34478.7918554,4812.97814459,0.139592424374,85513.6758969,9369.28410312,0.109564745111,68010.2431037,3364.89689626,0.0494763250755,50867.5447654,5698.29523458,0.112022218899,38760.7882709,5047.99172912,0.130234496106,144563.784996,20839.065004,0.14415135163,7869.01653845,1290.55346155,0.164004415958,68914.3358984,6524.58410164,0.0946767318669,19987.4906228,3213.28937723,0.160765022377,19858.6464603,4084.87353965,0.20569748033,51204.6720958,-4240.16209577,-0.082808109538,13116.5017236,2059.09827641,0.156985324273,2844.95577099,-27.4257709879,-0.00964013967021,6.43081441406,-2.45081441406,-0.381104826895,33097.2826704,4095.40732959,0.123738476369,1018.58708281,199.912917185,0.196264924775,4689.82137781,322.44862219,0.0687549900548,10435.5705927,2996.55940731,0.28714859247,372.446219412,88.5637805875,0.237789447097,19.1767083245,-6.79670832451,-0.354425181292,127241.404149,75312.965851,0.591890401986
1538816400000,29636.58,10441.9,28380.46,11222.87,25753.66,11499.33,27599.68,8686.83,9256.83,121020.19,25221.56,22932.28,32303.34,14510.83,33155.88,22032.36,21801.8,14343.1,71305.92,3245.77,24846.83,8093.42,7473.59,16188.58,5063.05,1308.81,1.09,5645.81,12034.43,492.89,1591.12,4463.76,347.83,37.15,178627.75,81954.310827,-52317.730827,-0.638376801648,25197.7525672,-14755.8525672,-0.585601931278,65979.2516744,-37598.7916744,-0.569857807117,36780.6496942,-25557.7796942,-0.694870262127,78652.8068184,-52899.1468184,-0.672565277175,36706.9982258,-25207.6682258,-0.686726494788,56660.9161506,-29061.2361506,-0.512897392505,20320.3751451,-11633.5451451,-0.57250641595,24827.6555928,-15570.8255928,-0.627156500323,255460.19176,-134440.00176,-0.526265954917,69077.1417268,-43855.5817268,-0.634878349487,60194.4862315,-37262.2062315,-0.619030222938,59320.1904373,-27016.8504373,-0.455441060423,36940.0888589,-22429.2588589,-0.607179342329,90548.4078298,-57392.5278298,-0.633832545545,72410.7985622,-50378.4385622,-0.695731017507,54294.6246898,-32492.8246898,-0.598453804137,41618.2425578,-27275.1425578,-0.655365072658,157179.891797,-85873.9717967,-0.546341970433,8627.47198508,-5381.70198508,-0.623786665942,75004.6011644,-50157.7711644,-0.668729256415,21907.2949409,-13813.8749409,-0.630560504077,21936.8066435,-14463.2166435,-0.659312765005,54758.6523959,-38570.0723959,-0.7043648941,14386.1061393,-9323.05613934,-0.648059735486,3102.14483551,-1793.33483551,-0.578095134367,6.40389745033,-5.31389745033,-0.829791153207,35901.5913541,-23867.1613541,-0.664793967451,1137.43703704,-644.547037037,-0.566666123969,5088.77535015,-3497.65535015,-0.687327521748,11683.372449,-7219.61244898,-0.617939082273,403.306362633,-55.4763626327,-0.137553898903,21.1866559502,15.9633440498,0.753462183335,145436.413209,33191.3367908,0.228218890018
1538820000000,67249.15,20030.51,200715.11,33467.49,66677.52,35734.28,50023.42,18341.89,21808.37,203302.46,53511.49,49470.25,50920.62,34596.71,80398.84,62474.88,47004.49,36645.7,148280.5,7330.16,70076.04,19517.16,18694.01,41851.03,13494.06,2915.57,2.64,15451.22,142128.93,1457.6,5044.55,12414.01,431.15,24.02,264598.66,82152.0818357,-14902.9318357,-0.181406624187,25104.487257,-5073.97725697,-0.202114355296,65991.180792,134723.929208,2.04154445475,37677.7439823,-4210.25398227,-0.111743791886,78663.7563176,-11986.2363176,-0.152373048004,37419.6364686,-1685.35646863,-0.0450393597501,57530.7971278,-7507.37712777,-0.130493188041,20504.5609812,-2162.67098122,-0.105472679137,24583.8161465,-2775.44614648,-0.112897286977,254542.138157,-51239.6781575,-0.201301358307,69004.2582075,-15492.7682075,-0.224519016796,60133.5996177,-10663.3496177,-0.177327645201,60952.9935685,-10032.3735685,-0.164591974588,37433.6223025,-2836.91230249,-0.0757851398822,90960.3429191,-10561.5029191,-0.116111071926,72950.5318965,-10475.6518965,-0.143599390219,54507.7914569,-7503.30145689,-0.137655576503,42031.7189319,-5386.01893188,-0.128141771708,161667.374055,-13386.8740545,-0.0828050442014,8857.25968395,-1527.09968395,-0.172412206307,76964.3190465,-6888.27904652,-0.0894996425858,22719.9086589,-3202.74865891,-0.140966616855,22597.8931675,-3903.88316748,-0.172754297869,55485.8746598,-13634.8446598,-0.24573541903,14739.8381106,-1245.77811063,-0.0845177607295,3201.3757426,-285.805742599,-0.0892759131006,4.64060226482,-2.00060226482,-0.431108324018,36570.4794518,105558.450548,2.88643879245,1208.17116886,249.42883114,0.206451567104,5214.42888527,-169.878885268,-0.0325786177174,12443.5664763,-29.55647631,-0.00237524156489,432.055996119,-0.905996118588,-0.00209694143057,22.6415806278,1.37841937219,0.0608799975077,156269.812196,108328.847804,0.693216727417
1538822100000,80916.39,24497.65,67389.62,36793.88,77276.8,41358.47,60084.08,24573.32,27997.4,263485.57,66432.08,57959.84,61005.37,37698.55,100636.57,71612.48,54169.48,42290.55,170895.98,8459.72,80942.34,23186.76,22124.41,49292.35,14974.96,3214.81,5.67,18517.5,35171.79,1551.83,5685.18,15505.88,474.75,11.55,167995.2,81734.8612962,-818.471296231,-0.0100137356723,24906.806361,-409.156360953,-0.0164274919483,66706.3776424,683.242357591,0.0102425342484,37826.0703709,-1032.19037085,-0.0272878033782,78657.7632421,-1380.96324208,-0.0175566045252,37573.1867885,3785.2832115,0.100744268321,57274.366097,2809.71390296,0.0490570929795,20486.6846008,4086.63539918,0.199477635294,24516.405962,3480.99403799,0.141986310856,253111.643739,10373.9262611,0.0409855750129,68621.1803359,-2189.1003359,-0.0319012340678,59691.949535,-1732.10953504,-0.0290174730182,61585.4471369,-580.077136947,-0.00941906187118,37629.590085,68.959915011,0.00183259809249,90655.7494073,9980.82059271,0.110095836811,72654.8916963,-1042.41169634,-0.014347439959,54241.5307864,-72.0507863972,-0.00132833246689,42087.8150671,202.73493287,0.00481695076226,162621.747389,8274.23261056,0.0508802343068,8897.9271128,-438.207112804,-0.0492482245863,77387.103892,3555.23610799,0.0459409375617,22914.5238663,272.236133709,0.0118805058005,22714.2094342,-589.799434163,-0.0259661000253,55632.1007929,-6339.75079292,-0.113958500624,14789.0427604,185.917239559,0.0125712828457,3201.22275094,13.5872490577,0.00424439350673,4.01209747774,1.65790252226,0.413225882834,37704.8486338,-2533.05863381,-0.0671812439405,1250.75500435,301.074995646,0.240714604058,5225.19180311,459.988196887,0.0880327869713,12775.1362735,2730.74372655,0.213754567317,432.133865535,42.6161344645,0.0986179002928,22.0618966049,-10.5118966049,-0.476472933999,160429.550045,7565.64995472,0.0471587058157
1538831100000,668106.97,40848.4,106071.17,48383.92,98545.09,46016.21,72084.74,32672.93,35612.43,292236.03,89352.16,79171.45,68794.45,484024.19,129893.18,99369.6,71066.49,52734.71,246410.74,10865.05,94279.69,25875.21,26443.72,61277.76,18705.69,4089.42,6.18,21003.72,46712.6,2684.84,7293.33,13096.31,885.24,4.65,881532.12,79867.2391744,588239.730826,7.36521929274,25458.9158697,15389.4841303,0.604483089894,68352.8952918,37718.2747082,0.551816781823,37659.3869182,10724.5330818,0.284777155431,78046.1569493,20498.9330507,0.262651408499,37434.510244,8581.69975597,0.229245679989,56920.2390035,15164.5009965,0.26641667818,23159.7960135,9513.13398649,0.410760698451,25362.5205261,10249.9094739,0.404136074068,246467.4299,45768.6001003,0.185698370445,67960.2636291,21391.8963709,0.314770650209,58293.7796105,20877.6703895,0.358145766649,62320.7650712,6473.68492882,0.103876852626,37779.4555488,446244.734451,11.8118360354,93899.4836036,35993.6963964,0.383321558491,72271.3287284,27098.2712716,0.374951889614,53941.081612,17125.408388,0.317483592768,41921.5387411,10813.1712589,0.257938319624,170201.714766,76209.0252341,0.447757094215,9074.44280671,1790.60719329,0.197324202866,75498.9820258,18780.7079742,0.248754452978,23123.5947661,2751.61523387,0.118995997885,22481.576874,3962.14312599,0.176239555979,55785.2899399,5492.4700601,0.0984573185157,14966.3203941,3739.36960586,0.249852302195,3312.20881041,777.211189585,0.23465042033,3.47561756279,2.70438243721,0.778101269302,37895.7555748,8816.84442515,0.232660473222,1341.05247039,1343.78752961,1.0020394871,5270.16543201,2023.16456799,0.383890144264,12797.7402948,298.569705204,0.0233298768631,547.069569376,338.170430624,0.618148859953,18.4988348531,-13.8488348531,-0.748632817314,193277.614613,688254.505387,3.56096336745
1538834400000,115916.38,39347.4,104909.65,58214.28,119570.84,66857.84,77164.42,31595.16,33086.79,371503.76,105149.6,91224.17,85887.83,57950.22,152715.25,119853.21,87051.71,69157.37,255146.45,14416.36,124496.93,37194.49,34578.21,80621.8,26135.47,5636.96,0.46,26196.96,53332.29,1893.84,8426.49,20376.53,725.46,8.02,221504.59,85167.3080789,30749.0719211,0.36104313515,26124.5450569,13222.8549431,0.50614680234,70723.0973866,34186.5526134,0.483385964087,37667.3502212,20546.9297788,0.545483811792,79335.297467,40235.542533,0.507158147982,37789.4698843,29068.3701157,0.769218785144,57553.7458555,19610.6741445,0.340736712321,23839.8037738,7755.35622618,0.325311244159,25646.4187324,7440.37126761,0.290113459709,248454.384011,123049.375989,0.495259427518,68604.1205077,36545.4794923,0.532700940146,58919.6601846,32304.5098154,0.548280653932,61451.7610103,24436.0689897,0.397646358508,41540.4812598,16409.7387402,0.395030058453,95747.53615,56967.71385,0.594978378981,72827.9443167,47025.2656833,0.645703598042,54325.2667366,32726.4432634,0.602416614391,42013.7128861,27143.6571139,0.646066611333,172449.825093,82696.6249068,0.47954020749,9069.13289481,5347.22710519,0.58960731607,75918.6046825,48578.3253175,0.639873790102,22984.8991934,14209.5908066,0.618214188675,22528.8472868,12049.3627132,0.534841510524,56494.3137006,24127.4862994,0.42707813794,14978.8471019,11156.6228981,0.744825207325,3367.0991704,2269.8608296,0.674129484972,2.78267778005,-2.32267778005,-0.834691604146,38022.0975751,15310.1924249,0.40266564449,1428.00341963,465.836580367,0.326215311506,5302.35120102,3124.13879898,0.589198768724,12733.8441651,7642.68583492,0.600186851342,572.736359047,152.723640953,0.266656094973,18.1149502273,-10.0949502273,-0.557271761757,206565.796449,14938.7935512,0.0723197828875
1538856000000,8465.83,3907.67,9068.22,4553.2,7503.86,3197.45,7022.74,2747.78,3073.62,25436.33,7977.75,6500.15,6888.12,3677.93,11083.88,7717.78,63954.55,92616.46,23843.77,1201.17,9148.2,3449.46,3511.97,7009.61,1561.25,487.74,0.23,1845.18,4976.58,347.73,700.26,1754.67,146.19,14.76,97788.6,63385.7139757,-54919.8839757,-0.866439462948,20978.7841353,-17071.1141353,-0.813732293788,58898.9203537,-49830.7003537,-0.846037585315,29739.1410593,-25185.9410593,-0.846895376335,53569.6929013,-46065.8329013,-0.859923408301,27479.7799211,-24282.3299211,-0.883643536841,38434.713471,-31411.973471,-0.817281322904,17527.2119683,-14779.4319683,-0.843227776045,17489.2377143,-14415.6177143,-0.824256491322,177139.881571,-151703.551571,-0.856405402474,54221.7111372,-46243.9611372,-0.852867977925,43351.7659668,-36851.6159668,-0.850060318074,46146.8822235,-39258.7622235,-0.850734878109,31312.8421288,-27634.9121288,-0.882542441058,71722.906193,-60639.026193,-0.845462480701,54293.6900672,-46575.9100672,-0.85785125324,41203.8447457,22750.7052543,0.552150057712,32259.6439083,60356.8160917,1.870969694,149877.843148,-126034.073148,-0.840911975385,8150.95327043,-6949.78327043,-0.852634414632,60374.5383348,-51226.3383348,-0.848475859985,19047.2556134,-15597.7956134,-0.818899894557,18855.1296205,-15343.1596205,-0.813739280998,38325.4804326,-31315.8704326,-0.81710314076,12221.9147597,-10660.6647597,-0.872258150159,3257.97203383,-2770.23203383,-0.850293374241,6.7837598149,-6.5537598149,-0.966095497736,31976.4482564,-26999.8682564,-0.844367330602,2048.88310214,-1701.15310214,-0.830283143222,4190.97067711,-3490.71067711,-0.832912216775,13460.7192275,-11706.0492275,-0.869645152659,771.929008394,-625.739008394,-0.810617299764,17.179987383,-2.41998738297,-0.140860835868,185077.518568,-87288.9185678,-0.471634368362
1538857800000,14507.93,6419.56,16239.83,8603.16,13305.89,6456.48,12281.33,5301.35,6912.59,47207.91,15914.24,12095.7,13160.16,7681.84,18819.62,14874.75,10153.54,7474.35,44356.51,2627.05,28963.97,7681.73,4346.98,11618.65,2695.29,846.35,0.0,4504.94,9339.61,412.19,1028.92,3551.38,153.92,2.89,58276.07,60505.7749272,-45997.8449272,-0.760222391706,20201.7113505,-13782.1513505,-0.682226921838,55549.1276466,-39309.2976466,-0.707649234326,28418.8816734,-19815.7216734,-0.697273098257,50794.8506268,-37488.9606268,-0.738046478417,25962.7475454,-19506.2675454,-0.751317537224,36403.388013,-24122.058013,-0.66263222545,16740.8657473,-11439.5157473,-0.683328802703,16555.4027689,-9642.81276894,-0.582457153325,168223.69448,-121015.78448,-0.719374193118,51949.9230355,-36035.6830355,-0.693661913818,41412.2199929,-29316.5199929,-0.707919546403,44041.9605189,-30881.8005189,-0.701190413757,29877.241377,-22195.401377,-0.742886570314,68318.77669,-49499.15669,-0.724532245573,51754.5916159,-36879.8416159,-0.71259071832,39742.8592167,-29589.3192167,-0.744519136265,31349.9881153,-23875.6381153,-0.761583641674,144072.47355,-99715.9635498,-0.692123631204,7860.57196739,-5233.52196739,-0.665794040065,57546.4797472,-28582.5097472,-0.49668563347,18221.1290184,-10539.3990184,-0.57841635432,18079.6831818,-13732.7031818,-0.7595654771,36686.1023353,-25067.4523353,-0.683295600775,11625.7347856,-8930.44478557,-0.768161750658,3147.25375137,-2300.90375137,-0.731083011775,6.64813017879,-6.64813017879,-1.0,29777.3775255,-20437.7675255,-0.68635216476,1981.37936509,-1569.18936509,-0.791968157505,3999.18879762,-2970.26879762,-0.742717823022,12932.3186754,-9380.93867543,-0.725387218709,756.993440326,-603.073440326,-0.796669308081,16.7199129285,-13.8299129285,-0.827152209921,178846.896126,-120570.826126,-0.674156659901
1538872200000,75596.72,24095.65,67033.07,31053.49,66187.37,29769.39,53080.21,18244.62,23693.77,236084.36,169929.59,50421.12,39844.26,29809.14,81262.53,61498.61,47071.98,33693.7,128819.51,7132.52,65692.22,17310.19,17153.13,40213.33,11317.02,2457.47,4.59,14672.17,27839.4,1199.05,4809.04,7345.29,319.14,22.08,309943.74,35157.197418,40439.522582,1.15024875564,12484.3644475,11611.2855525,0.930066212134,34640.5795011,32392.4904989,0.935102442438,16459.4696376,14594.0203624,0.886664071429,30215.2530439,35972.1169561,1.19052840312,14049.9082734,15719.4817266,1.11883162656,23103.9950256,29976.2149744,1.29744725711,8894.41939855,9350.20060145,1.05124350252,10372.0124082,13321.7575918,1.28439468326,107485.858249,128598.501751,1.19642252336,33038.7485906,136890.841409,4.14334220419,25993.1106147,24428.0093853,0.939787844073,25743.3983149,14100.8616851,0.547746708208,15846.137076,13963.002924,0.881161311238,39378.5049931,41884.0250069,1.06362659055,30105.0618727,31393.5481273,1.04279965475,23733.7857649,23338.1942351,0.983332135307,19176.3729183,14517.3270817,0.757042384583,85642.8040357,43176.7059643,0.504148672506,4839.26946184,2293.25053816,0.473883621534,34216.6912504,31475.5287496,0.919888148135,10661.163376,6649.02662404,0.623668017228,11087.9765097,6065.1534903,0.547002736252,21727.9119747,18485.4180253,0.85076826742,6557.62656521,4759.39343479,0.725779882015,2178.37930814,279.090691863,0.128118501135,6.78400284754,-2.19400284754,-0.323408302863,18811.8817676,9027.51823235,0.479883849147,1500.72382911,-301.67382911,-0.20101888386,2421.52119013,2387.51880987,0.98595825616,8569.51933854,-1224.22933854,-0.142858577031,566.402103706,-247.262103706,-0.436548702924,16.1793532184,5.90064678156,0.364702266024,93146.0289202,216797.71108,2.3275035296
1538880000000,103367.39,30810.32,87987.31,49240.94,87951.77,42447.9,64128.21,25539.99,30058.08,305524.83,88311.39,73919.96,69903.14,43200.77,108774.39,85952.48,67119.27,50712.67,209132.09,10208.48,103698.36,30963.64,28458.49,57365.27,19422.39,4758.54,6.89,19753.17,43021.13,2205.24,6638.13,18251.43,791.34,38.57,414730.85,41205.5047616,62161.8852384,1.50858205956,13882.54346,16927.77654,1.21935699959,39344.0233634,48643.2866366,1.23635771023,18256.8829592,30984.0570408,1.69711648533,36560.4646272,51391.3053728,1.40565241435,16230.1099579,26217.7900421,1.61537969306,29087.9976951,35040.2123049,1.20462785621,10830.4032116,14709.5867884,1.3581753607,13673.9933346,16384.0866654,1.19819326107,126618.547247,178906.282753,1.41295478936,37732.4788955,50578.9111045,1.34046085985,29853.0556904,44066.9043096,1.47612709287,25239.9876587,44663.1523413,1.76953938905,17386.6133968,25814.1566032,1.48471447626,45883.1098335,62891.2801665,1.37068477692,33807.4477817,52145.0322183,1.54241256409,26916.5433332,40202.7266668,1.49360659611,21013.4968289,29699.1731711,1.41333798049,83675.6013306,125456.488669,1.49931983367,4486.54274293,5721.93725707,1.27535556551,37848.35169,65850.00831,1.73983820615,11577.6217191,19386.0182809,1.67443873632,11475.896845,16982.593155,1.4798488854,23654.0977185,33711.1722815,1.42517261418,6952.63023254,12469.7597675,1.79353127527,2265.31011279,2493.22988721,1.10061305653,5.1418533453,1.7481466547,0.339983764082,18373.5283863,24647.6016137,1.3414735099,1336.29951332,868.940486681,0.650258776585,2696.0135873,3942.1164127,1.46220198269,7246.38926092,11005.0407391,1.51869301287,536.845296461,254.494703539,0.474055943522,15.5540596656,23.0159403344,1.47973846245,97434.2164544,317296.633546,3.25652163164
1538885400000,82062.92,24170.49,66902.48,42324.89,70004.9,39224.36,53176.74,19668.63,24211.37,731098.42,70517.27,59981.54,65865.67,37730.41,90924.65,73251.2,55456.08,42431.68,181008.38,8970.46,86592.34,26865.07,25109.34,48753.49,16354.86,4142.27,7.5,17813.07,39362.67,1701.65,5902.11,17375.33,376.45,25.82,172616.52,50714.5838477,31348.3361523,0.618132572013,16538.8248039,7631.66519611,0.461439388022,46181.0831916,20721.3968084,0.448698804278,22473.5909668,19851.2990332,0.883316736629,45310.3805471,24694.5194529,0.545007990545,20969.7214173,18254.6385827,0.870523657395,35672.9232105,17503.8167895,0.49067514558,13409.6734357,6258.95656425,0.466749365243,16861.7151386,7349.65486143,0.435878248507,157490.178459,573608.241541,3.64218421207,44271.3993806,26245.8706194,0.592840320988,37152.0847718,22829.4552282,0.614486518546,31626.1839621,34239.4860379,1.08263096423,21589.363951,16141.046049,0.74763879499,56486.8257906,34437.8242094,0.609661168376,42707.0164187,30544.1835813,0.715202937192,33378.6008174,22077.4791826,0.661426142557,25692.0663874,16739.6136126,0.651547966603,97258.2800424,83750.0999576,0.861110230625,4871.27709104,4099.18290896,0.841500664477,46839.8860122,39752.4539878,0.848688102647,13923.4179097,12941.6520903,0.929488159748,13240.9035428,11868.4364572,0.896346417667,28723.1216324,20030.3683676,0.697360427046,8517.59879349,7837.26120651,0.920125659417,2421.19022365,1721.07977635,0.710840379057,3.36356207739,4.13643792261,1.22977897462,21059.7735238,18302.8964762,0.869092749522,1097.19999205,604.450007945,0.550902307986,3215.85937529,2686.25062471,0.835313460954,7429.22344766,9946.10655234,1.33878145171,471.510786029,-95.0607860289,-0.201608932066,15.2366637997,10.5833362003,0.694596687273,107794.964121,64821.5558793,0.601341225984
1538887500000,78682.24,23954.55,63191.03,39538.21,68912.43,36258.62,49901.55,19107.95,23432.69,403275.46,174792.11,56768.67,66174.01,39589.78,90744.21,69926.93,52066.78,42801.21,176553.91,8314.43,227652.77,26252.65,24112.22,46981.91,16391.69,3778.78,9.99,19998.49,37954.13,1707.48,5784.8,16680.5,440.45,9.58,176377.11,54611.0975243,24071.1424757,0.440773827425,17639.8958447,6314.65415528,0.357975705234,48939.7294402,14251.3005598,0.291201049184,24431.8364701,15106.3735299,0.618306918859,48592.9054057,20319.5245943,0.418158256325,22900.2895057,13358.3304943,0.583325834851,38177.6493475,11723.9006525,0.307088069927,14374.9423998,4733.0076002,0.329254021934,17992.0720987,5440.61790133,0.302389734295,181020.563806,222254.896194,1.22778811159,47314.3470893,127477.762911,2.69427289507,39977.3422489,16791.3277511,0.420021112122,34786.243932,31387.766068,0.902303971921,23521.8734679,16067.9065321,0.683104879128,60825.1034095,29919.1065905,0.49188747595,46159.1707288,23767.7592712,0.514908714691,35933.6521749,16133.1278251,0.448969888909,27642.273871,15158.936129,0.548396857643,104631.452464,71922.4575362,0.687388503577,5191.48277164,3122.94722836,0.60155207399,50689.0170187,176963.752981,3.49116560923,15071.740436,11180.909564,0.741845947485,14233.5113647,9878.70863532,0.694045789701,30882.8642397,16099.0457603,0.521293803427,9253.25404091,7138.43595909,0.771451418877,2539.82677606,1238.95322394,0.48781012769,3.90224601049,6.08775398951,1.56006412029,22566.9553938,15387.1746062,0.681845394638,1119.81428275,587.665717246,0.524788553153,3508.22013032,2276.57986968,0.648927315022,7944.54360974,8735.95639026,1.0996171485,423.816148063,16.6338519367,0.0392478012287,15.7033058609,-6.12330586093,-0.389937374662,112782.030894,63595.0791056,0.563875988057
1538890500000,63418.54,19227.07,51832.64,30419.19,57914.02,30073.93,40043.81,17290.38,19187.53,187908.21,50557.31,45280.41,49109.94,31822.18,75815.18,57078.49,42281.47,34666.19,132192.17,7640.1,63052.09,20531.59,19639.77,37528.74,12030.22,2691.74,5.95,14332.81,30713.27,1181.02,4816.75,11855.7,470.51,16.02,124419.69,60267.2952025,3151.24479749,0.0522878086182,19271.4978064,-44.427806368,-0.00230536343435,53453.7873442,-1621.14734421,-0.0303280164934,27132.8810383,3286.30896174,0.121119056878,53698.4693748,4215.55062518,0.0785041114628,25547.6914681,4526.23853185,0.177168200794,41746.8099838,-1702.99998383,-0.0407935357094,15841.2256272,1449.15437277,0.0914799401811,19713.7114114,-526.181411351,-0.0266911389931,201160.656926,-13252.4469255,-0.0658799147313,55433.9388908,-4876.62889079,-0.0879718993159,44079.1775025,1201.23249747,0.0272516994537,39420.0006912,9689.93930879,0.245812763543,26458.1849721,5363.99502787,0.20273480715,67449.3287733,8365.85122666,0.124031645367,51179.2905758,5899.19942423,0.115265361397,39503.7270218,2777.74297817,0.07031597238,30646.5574971,4019.63250293,0.131160979608,116034.841047,16157.3289528,0.139245495637,5737.49578153,1902.60421847,0.331608822195,60137.05275,2915.03724996,0.0484732310058,16822.0602295,3709.52977048,0.220515782244,15832.8722881,3806.89771192,0.240442646328,34069.430344,3459.30965597,0.101537055978,10346.6854646,1683.53453539,0.162712449426,2783.31119194,-91.5711919399,-0.0329000911594,4.05739059843,1.89260940157,0.466459749354,25071.1132741,5642.1567259,0.225046118384,1130.86505791,50.1549420893,0.0443509521658,3955.15966781,861.590332186,0.217839582861,8843.00025689,3012.69974311,0.340687510527,429.643013771,40.8669862285,0.0951184702616,15.8230277074,0.196972292625,0.0124484577963,123222.4787,1197.2113,0.00971585146339
