timestamp,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,e13,e01_pre,e01_pre_dev,e01_pre_dev_rate,e02_pre,e02_pre_dev,e02_pre_dev_rate,e03_pre,e03_pre_dev,e03_pre_dev_rate,e04_pre,e04_pre_dev,e04_pre_dev_rate,e05_pre,e05_pre_dev,e05_pre_dev_rate,e07_pre,e07_pre_dev,e07_pre_dev_rate,e08_pre,e08_pre_dev,e08_pre_dev_rate,e09_pre,e09_pre_dev,e09_pre_dev_rate,e10_pre,e10_pre_dev,e10_pre_dev_rate,e11_pre,e11_pre_dev,e11_pre_dev_rate,e12_pre,e12_pre_dev,e12_pre_dev_rate,e13_pre,e13_pre_dev,e13_pre_dev_rate
1538547900000,13665.47,63.8,3301.63,22941.95,470.07,11069.89,4235.68,181071.43,11919.78,1673036.33,30003.96,14440.87,799.81,15068.6379885,-1403.16798847,-0.0931184350933,46.2690721481,17.5309278519,0.378890845179,1751.78042327,1549.84957673,0.884728220578,14899.1849011,8042.76509895,0.539812422784,385.043178427,85.026821573,0.220824121389,1784.80290153,2450.87709847,1.37319201822,135115.067345,45956.3626545,0.34012759315,7476.94359678,4442.83640322,0.594204884084,1136823.19587,536213.134131,0.471676806102,34280.7691422,-4276.8091422,-0.12475826095,16327.1094511,-1886.23945108,-0.11552807046,690.90228956,108.90771044,0.15763113263
1538552100000,8199.81,40.75,1862.12,13711.96,309.95,5875.89,1845.7,119404.15,7158.61,1064539.79,19629.75,7831.01,580.56,16264.7652163,-8064.95521628,-0.495854388861,51.0407719123,-10.2907719123,-0.201618657531,2019.4140007,-157.294000702,-0.0778909132291,16584.6451216,-2872.68512165,-0.173213541838,410.898546902,-100.948546902,-0.245677546595,2154.89939353,-309.19939353,-0.143486695694,149589.971268,-30185.8212679,-0.201790407552,8518.8433357,-1360.2333357,-0.159673477032,1288001.21169,-223461.421689,-0.1734947294,33217.8203706,-13588.0703706,-0.409059661922,14000.2790014,-6169.26900143,-0.440653289895,742.622439342,-162.062439342,-0.218229925136
1538555400000,67822.76,73.51,99564.64,112205.07,2209.69,9233.22,3192.61,279023.05,49367.03,1539022.7,34247.64,81704.43,5218.17,17053.9192006,50768.8407994,2.97696032228,53.6600728891,19.8499271109,0.369919868576,2166.79068838,97397.8493116,44.9502805389,17693.1303737,94511.9396263,5.34173080907,425.067458511,1784.62254149,4.19844546026,2368.76833459,823.841665411,0.347793261748,161025.267676,117997.782324,0.732790474603,9221.12118524,40145.9088148,4.35369062051,1367553.63388,171469.06612,0.125383796198,33764.4691918,483.170808182,0.014310037141,13856.0528284,67848.3771716,4.89665982167,784.336545925,4433.83345408,5.65297317473
1538557800000,485868.37,43.36,2160.46,507687.92,318.36,8935.4,3237.34,171033.4,325027.59,1336943.38,29646.08,10661.68,789.1,19011.3693584,466857.000642,24.5567266535,54.7162752526,-11.3562752526,-0.207548397623,4446.62133581,-2286.16133581,-0.514134477204,20790.0535825,486897.866418,23.4197504343,475.087094394,-156.727094394,-0.32989128992,2532.8343268,704.505673204,0.278149133463,169888.634222,1144.76577754,0.00673833057039,10678.6571003,314348.9329,29.4371220976,1405887.24419,-68943.8641854,-0.0490393980531,34015.5295664,-4369.44956644,-0.128454550675,15182.5171689,-4520.83716895,-0.297765984299,905.217019876,-116.117019876,-0.12827533876
1538559900000,12733.27,90.7,3272.23,22485.6,410.18,8965.35,3803.5,175717.9,11157.49,1614519.65,30464.92,14022.59,1318.63,23351.6494468,-10618.3794468,-0.45471646322,55.3440129282,35.3559870718,0.638840322579,4499.37943733,-1227.14943733,-0.272737486229,25390.7862781,-2905.18627807,-0.114418917408,477.555003436,-67.3750034357,-0.141083232195,2665.09509244,1138.40490756,0.42715357917,174338.421038,1379.47896167,0.00791265031229,13652.4431804,-2494.95318037,-0.182747743199,1422427.66775,192091.982253,0.135045167223,33963.2788097,-3498.3588097,-0.10300415426,15095.8180846,-1073.22808455,-0.0710943970402,912.165015473,406.464984527,0.445604663227
1538563200000,13204.42,74.39,2464.32,22482.67,408.12,11138.33,3962.97,195806.75,12050.59,1507109.55,39753.13,25126.39,1278.19,23748.0131695,-10543.5931695,-0.443977906457,56.5710785061,17.8189214939,0.31498288462,4544.08226678,-2079.76226678,-0.457685874656,25933.186086,-3450.516086,-0.133054074982,480.84983646,-72.7298364601,-0.151252700834,2881.16651295,1081.80348705,0.375474129032,180603.998191,15202.7518093,0.0841772716087,13988.7566737,-1938.16667373,-0.138551746873,1431727.00025,75382.5497517,0.0526514829564,34038.8515468,5714.27845319,0.167875183607,15375.5448726,9750.84512736,0.634178834514,924.899977064,353.290022936,0.381976464155
1538566800000,15690.63,86.23,3482.89,26982.34,658.18,11598.12,3084.27,186443.99,13605.61,2303609.09,58166.48,49292.32,2026.08,23890.9816136,-8200.35161358,-0.343240463963,57.040102713,29.189897287,0.511743420833,4559.34543582,-1076.45543582,-0.236098679289,26032.5383461,949.801653905,0.0364851725666,487.726372605,170.453627395,0.349486181124,3011.67312707,72.5968729326,0.0241051634323,182544.966054,3899.02394592,0.0213592520802,14089.6348896,-484.0248896,-0.0343532599242,1430395.49583,873213.594168,0.61047003903,33961.0293435,24205.4506565,0.712741961135,16028.4562762,33263.8637238,2.07530052493,955.897669999,1070.18233,1.11955742083
1538568900000,16745.52,61.05,2962.8,25124.88,600.06,15863.72,4335.55,356126.65,14580.59,2686425.21,49117.91,18094.2,1503.86,23827.5623058,-7082.04230581,-0.297220597513,56.1652740228,4.88472597719,0.0869705714462,4545.74358336,-1582.94358336,-0.348225445262,25787.3666722,-662.48667215,-0.0256903576303,488.501540439,111.558459561,0.228368695543,3045.91888361,1289.63111639,0.423396408659,178373.585781,177753.064219,0.996521225051,14010.0540649,570.535935064,0.040723321439,1423949.73188,1262475.47812,0.886601155829,33737.5962705,15380.3137295,0.45588054366,16106.9407025,1987.25929753,0.123379065847,973.399216208,530.460783792,0.544957068959
1538571600000,32172.46,57.86,1731.47,67248.06,549.04,13474.8,2604.4,425617.27,30988.74,2203539.97,54610.25,330432.51,48071.8,23636.6121535,8535.84784653,0.361128227307,54.8779184818,2.9820815182,0.0543402811312,4510.41404197,-2778.94404197,-0.616117282385,25188.5881063,42059.4718937,1.66978282849,491.103455186,57.9365448144,0.117972179187,3046.21858975,-441.81858975,-0.145038373555,174874.477985,250742.792015,1.43384440602,13818.4744655,17170.2655345,1.24255869035,1419724.46265,783815.507349,0.552089879387,33366.1467436,21244.1032564,0.636696332355,15794.5567411,314637.953259,19.9206573769,981.538774483,47090.2612255,47.9759561718
1538573700000,472904.08,35.25,1554.74,13710.65,387.46,480066.09,2104.77,97713.53,8132.23,1528110.65,692814.49,8799.55,777.76,23601.7291044,449302.350896,19.0368404327,53.4815219023,-18.2315219023,-0.340893849948,4467.37517049,-2912.63517049,-0.651979083765,25186.2416598,-11475.5916598,-0.455629379516,490.48677176,-103.02677176,-0.210050051688,3017.47141171,-912.701411712,-0.302472264748,172445.199836,-74731.6698357,-0.433364743738,13813.6737356,-5681.44373562,-0.411291293276,1423003.76775,105106.88225,0.0738626872481,33137.2792477,659677.210752,19.9074041602,18546.1440222,-9746.59402225,-0.525532100395,1371.02837778,-593.268377776,-0.432717795921
1538576100000,22627.78,99.89,1414.33,50276.08,1955.84,25098.88,1698.21,273552.56,22249.03,1852680.67,46657.43,185420.73,22271.69,32817.3767144,-10189.5967144,-0.310493943592,51.6609365301,48.2290634699,0.933569282891,4408.9247652,-2994.5947652,-0.679212035741,24700.810583,25575.269417,1.03540202987,489.465352161,1466.37464784,2.99587017011,2966.86697675,-1268.65697675,-0.427608310953,164403.945273,109148.614727,0.663905081755,13601.9276605,8647.10233954,0.635726240824,1422604.83291,430075.837088,0.302315743022,44543.4359189,2113.99408107,0.0474591606476,17895.0600029,167525.669997,9.36155955721,1361.63842102,20910.051579,15.3565375772
1538620500000,10338.84,50.93,1947.73,17495.31,388.39,7534.04,2081.22,178310.68,9152.23,1345972.1,44101.52,20569.62,737.72,4914.29870484,5424.54129516,1.10382815961,32.3959437753,18.5340562247,0.57211039608,908.157491021,1039.57250898,1.14470509714,8850.92987369,8644.38012631,0.976663497471,307.971478595,80.4185214048,0.261123275998,791.528748841,1289.69125116,1.62936754104,89304.8104306,89005.8695694,0.99665257829,4399.71138997,4752.51861003,1.08018871894,660981.675354,684990.424646,1.03632286671,42394.2936076,1707.22639237,0.0402701931579,37133.6337467,-16564.0137467,-0.446064984098,684.792616032,52.9273839677,0.0772896534346
1538624100000,14640.08,63.64,2498.32,25010.79,455.44,15673.67,3203.55,202864.05,13072.13,1788952.65,45118.16,27889.94,1013.33,5784.26177537,8855.81822463,1.53101961297,35.5187787381,28.1212212619,0.791728270535,1073.75125913,1424.56874087,1.32672136936,10352.0022827,14658.7877173,1.41603404994,321.986492947,133.453507053,0.414469271154,998.694428319,2204.85557168,2.2077379318,103622.095166,99241.9548344,0.957729668328,5166.82285882,7905.30714118,1.53001319325,766001.421577,1022951.22842,1.33544298954,43683.0885057,1435.07149428,0.0328518780005,37471.2646458,-9581.32464579,-0.255697925767,704.003959401,309.326040599,0.439381109252
1538627400000,11155.27,55.34,1976.12,18586.38,384.83,10254.57,2134.91,156237.38,10003.28,1358939.14,470749.74,22987.08,783.2,6711.46500114,4443.80499886,0.662121459042,39.6558600977,15.6841399023,0.39550623448,1240.40347115,735.716528847,0.593126789756,11899.466644,6686.91335603,0.561950678639,341.854376571,42.9756234291,0.125713246266,1213.49663245,921.41336755,0.759304428963,115743.993597,40493.3864032,0.349853026017,5999.82897048,4003.45102952,0.667260858472,878116.407432,480822.732568,0.547561494693,45274.0229204,425475.71708,9.39778905506,38140.2914142,-15153.2114142,-0.397301930644,744.164767905,39.0352320955,0.0524550929835
1538631000000,10820.09,51.74,1899.28,17269.08,146456.99,12790.78,2161.27,147743.88,128611.31,1328009.55,130250.34,23751.31,721.38,7443.71460529,3376.37539471,0.453587432316,42.5620112434,9.1779887566,0.21563804173,1404.91221938,494.36778062,0.351885173892,12968.5064089,4300.57359107,0.331616722501,342.677471433,146114.312529,426.390191096,1401.48020989,759.789790111,0.542133798786,123252.11363,24491.7663703,0.198712749413,6625.87253499,121985.437465,18.4104714995,995800.290588,332209.259412,0.333610325838,55411.8800297,74838.4599703,1.35058510793,33389.2145343,-9637.90453433,-0.288653227359,725.747752839,-4.3677528385,-0.00601827952125
1538633700000,10451.39,38.9,2244.36,16305.74,322.15,10356.9,3465.88,155854.1,9237.98,976357.32,26010.33,14846.39,685.44,7991.34541952,2460.04458048,0.307838599301,44.4111933972,-5.51119339715,-0.124094692702,1553.88981985,690.470180146,0.444349510065,13702.6603698,2603.07963015,0.189968922814,4124.76015797,-3802.61015797,-0.921898489206,1646.13606777,1819.74393223,1.10546386041,127734.080542,28120.019458,0.220145002326,10113.7562798,-875.776279783,-0.0865925829687,1085641.90902,-109284.58902,-0.100663568818,56489.9246086,-30479.5946086,-0.539558068448,28616.7961341,-13770.4061341,-0.481200133991,711.7588774,-26.3188774,-0.0369772379884
1538635800000,11378.6,49.27,2136.04,18393.49,359.92,9934.39,2843.88,546553.6,10087.17,1324591.11,27338.06,16403.46,705.54,8413.76474198,2964.83525802,0.352379148804,45.079707278,4.19029272202,0.0929529709717,1668.7255875,467.314412503,0.280042696058,14193.975122,4199.51487799,0.295866016524,4127.25498588,-3767.33498588,-0.912794338796,1815.91243115,1027.96756885,0.566088733801,131916.660021,414636.939979,3.14317342413,10475.3564241,-388.186424097,-0.0370571089308,1144719.35623,179871.753766,0.157131748307,52840.4160553,-25502.3560553,-0.482629736083,22596.45874,-6192.99873996,-0.27406943766,700.220378829,5.31962117107,0.00759706705475
1538637900000,15373.27,61.12,2722.32,24098.86,560.65,11019.47,3612.88,326114.4,13449.81,1658769.93,47458.3,20984.66,931.74,8959.69399624,6413.57600376,0.715825340292,47.1155291461,14.0044708539,0.297236836936,1774.37002275,947.949977253,0.534245938051,15004.2540995,9094.60590047,0.60613515608,4133.31455421,-3572.66455421,-0.864358254702,1967.85293424,1645.02706576,0.835950206003,148831.013342,177283.386658,1.19117234155,10958.0277576,2491.78224236,0.227393313603,1213573.78046,445196.149544,0.366847205101,52645.1610225,-5186.86102255,-0.0985249341402,22118.3239519,-1133.66395187,-0.0512545143266,719.465702177,212.274297823,0.295044360253
1538639700000,14162.92,52.45,2613.04,22840.89,451.05,11135.36,3549.85,217970.18,12488.2,1664550.26,27898.72,18639.55,950.54,9475.49469548,4687.42530452,0.494689243693,48.627370343,3.82262965703,0.078610659595,1867.75851339,745.281486605,0.399024542659,15762.0647819,7078.82521813,0.44910519758,4145.12290747,-3694.07290747,-0.891185373735,2102.51986912,1447.33013088,0.688378812552,156531.229451,61438.9505485,0.392502830035,11409.6086103,1078.59138972,0.0945336011572,1268952.55637,395597.703629,0.311751374504,53145.7732232,-25247.0532232,-0.475052891171,22369.8167212,-3730.26672121,-0.166754460607,746.538026356,204.001973644,0.273264008587
1538642700000,7097.11,10.09,471.31,9529.97,190.89,8729.62,2665.89,108437.57,6604.26,490745.1,13982.7,2885.0,179.06,10276.0399307,-3178.92993071,-0.309353598482,50.7474487464,-40.6574487464,-0.80117227074,1991.82406052,-1520.51406052,-0.763377695178,16946.2731041,-7416.30310412,-0.437636231787,4161.85701078,-3970.96701078,-0.954133455449,2317.00371715,348.886282849,0.150576488189,166465.154791,-58027.5847912,-0.348586975238,12107.1470118,-5502.88701175,-0.454515585415,1341859.64816,-851114.548156,-0.634279858796,53026.0666633,-39043.3666633,-0.736305163104,22343.3244812,-19458.3244812,-0.870878659869,790.979882042,-611.919882042,-0.773622560997
1538646300000,10042.22,40.83,2066.51,16003.88,396.65,8552.98,3473.17,376390.7,8935.46,1471229.87,22180.91,14088.95,785.28,10894.211835,-851.991834951,-0.0782059177717,51.1284506049,-10.2984506049,-0.201423091901,2065.70542237,0.80457763469,0.000389492918971,17797.9916542,-1794.11165418,-0.100804163135,4171.83002204,-3775.18002204,-0.904921821382,2515.27295549,957.897044514,0.38083224424,175604.245167,200786.454833,1.14340319416,12645.3531387,-3709.89313871,-0.29337995531,1367836.95622,103392.913781,0.0755886242956,51552.5566192,-29371.6466192,-0.569741804197,21353.3098453,-7264.35984534,-0.340198306396,806.311242174,-21.0312421737,-0.0260832803434
1538649300000,12901.32,54.17,2577.6,19612.84,492.51,14977.34,3854.16,129728.28,11415.65,1529935.19,26903.99,17739.19,1051.97,11169.726098,1731.593902,0.15502563687,50.6265736121,3.5434263879,0.0699914320699,2081.35746573,496.242534274,0.238422540311,18178.7190473,1434.12095273,0.078890099407,4175.7081064,-3683.1981064,-0.8820535374,2719.87287572,1134.28712428,0.417036816096,179866.431898,-50138.1518981,-0.278752134954,12880.033244,-1464.38324404,-0.113694057794,1368836.47508,161098.71492,0.117690255814,50297.4616565,-23393.4716565,-0.465102430343,20455.9085332,-2716.71853322,-0.132808500234,795.741975623,256.228024377,0.321998879317
1538652300000,9988.84,47.74,1739.72,15664.68,461.93,11431.78,2458.46,939875.22,8812.63,1226600.92,30503.4,14207.79,962.43,11279.7108144,-1290.8708144,-0.114441835934,50.5220051201,-2.78200512011,-0.0550652159093,2097.00986025,-357.289860247,-0.170380629591,18252.3198978,-2587.63989775,-0.141770466015,4183.51893929,-3721.58893929,-0.889583385015,2781.41541745,-322.95541745,-0.116111895916,179481.721524,760393.498476,4.23660689243,12967.4075577,-4154.77755771,-0.320401555918,1366575.38084,-139974.460838,-0.102427178772,48931.3539354,-18427.9539354,-0.376608298224,19338.7247687,-5130.93476869,-0.265319188833,804.316173963,158.113826037,0.196581681626
1538654100000,22246.91,94.62,3747.74,35227.76,991.26,26313.81,5290.06,199796.33,19762.17,2744786.9,74434.8,33818.82,2271.84,11204.3606628,11042.5493372,0.985558183063,49.8413202188,44.7786797812,0.898424832743,2084.30208461,1663.43791539,0.79807909212,18108.513812,17119.246188,0.945370026811,4186.65356097,-3195.39356097,-0.763233335272,2796.86011051,2493.19988949,0.891428169795,182965.305544,16831.0244564,0.0919902514105,12893.8295854,6868.34041464,0.532684286632,1350903.08238,1393883.81762,1.03181629815,48384.5842659,26050.2157341,0.538399081635,18761.5903363,15057.2296637,0.802556147626,812.312987155,1459.52701284,1.79675449725
1538656500000,19282.78,46.16,1716.25,28851.42,567.2,52133.05,2613.15,162164.37,17959.92,2500322.63,58893.18,13305.21,1013.43,11321.8281968,7960.95180316,0.703150733676,50.3409150172,-4.18091501725,-0.0830520266828,2088.36352073,-372.113520729,-0.178184265831,18192.5636366,10658.8563634,0.585890838494,4197.81344216,-3630.61344216,-0.864882037324,2847.43936257,-234.289362567,-0.0822807205825,179841.648164,-17677.2781638,-0.0982935729533,13002.7726644,4957.14733558,0.381237714717,1361153.78155,1139168.84845,0.836914141442,48734.6722884,10158.5077116,0.208445183573,18631.8448123,-5326.63481234,-0.285888749396,846.577865999,166.852134001,0.197090120947
1538659500000,10071.1,38.09,1592.82,15647.19,442.27,13145.02,1736.14,781520.29,9171.95,2807108.37,103507.55,15747.34,826.32,11408.1123493,-1337.01234934,-0.117198385535,49.5919391254,-11.5019391254,-0.231931626959,2039.18909641,-446.369096411,-0.218895391897,18184.8351903,-2537.64519028,-0.139547329614,4203.51409267,-3761.24409267,-0.894785650708,2802.90936255,-1066.76936255,-0.380593599209,176457.595514,605062.694486,3.42894105933,13107.1729835,-3935.22298349,-0.300234305936,1380608.76462,1426499.60538,1.03323956934,49374.8747818,54132.6752182,1.09636075954,17675.0145833,-1927.67458326,-0.109062121232,850.101541104,-23.7815411043,-0.0279749417621
1538661900000,8778.37,288687.91,1497.99,440960.05,399.96,13438.34,1406.88,84317.66,8034.51,1781426.83,40964.13,13873.82,590.91,11187.4903022,-2409.12030224,-0.215340548877,47.7509788812,288640.159021,6044.69616715,1996.53411754,-498.544117536,-0.249704782482,17729.3945457,423230.655454,23.8716925365,4201.79547466,-3801.83547466,-0.904812120816,2725.26559684,-1318.38559684,-0.483764077296,182635.019537,-98317.3595374,-0.538326985627,12937.1745222,-4902.66452219,-0.378959448509,1403361.16161,378065.668386,0.269400122169,50590.2324254,-9626.10242536,-0.19027590829,16830.5824102,-2956.76241015,-0.175677961588,836.756020065,-245.846020065,-0.293808486786
1538680800000,1923.25,11.44,194.72,3217.83,138.18,2827.11,433.14,49651.48,1684.06,281675.8,21110.91,22645.53,266.24,7339.43783331,-5416.18783331,-0.737956769486,8487.50958819,-8476.06958819,-0.998652137016,1324.16385815,-1129.44385815,-0.852948712652,23024.1927123,-19806.3627123,-0.860241353944,345.764709083,-207.584709083,-0.60036407311,1635.87334032,-1202.73334032,-0.735223999729,111174.317492,-61522.8374918,-0.553390736996,6595.57333572,-4911.51333572,-0.744668141149,1079451.25601,-797775.456013,-0.739056489646,33580.103179,-12469.193179,-0.371326827453,18459.3796921,4186.15030789,0.226776326058,669.698222842,-403.458222842,-0.602447802728
1538685000000,3053.6,19.52,314.3,6545.56,144.66,2101.87,760.68,59459.11,3720.79,296071.26,23969.97,24318.54,365.36,6362.54509564,-3308.94509564,-0.520066270007,8484.02580319,-8464.50580319,-0.997699205489,1107.59946974,-793.299469744,-0.716233161368,21538.2543135,-14992.6943135,-0.696096076092,313.489005094,-168.829005094,-0.538548409516,1262.72557765,-502.04557765,-0.397588824156,96576.3439956,-37117.2339956,-0.38433049399,5737.66310934,-2016.87310934,-0.351514731853,959918.671702,-663847.411702,-0.69156630793,33138.8537455,-9168.88374554,-0.27668077526,19366.4531905,4952.08680949,0.255704375023,605.063625953,-239.703625953,-0.396162677232
1538699700000,7087.72,47.91,1741.06,11696.39,312.1,4130.61,1842.54,191937.83,127455.14,1228877.13,116943.06,10421.1,675.67,3039.89562065,4047.82437935,1.33156689718,169.859362288,-121.949362288,-0.717943130395,737.027104605,1004.03289539,1.36227404545,5315.79482623,6380.59517377,1.20030877458,186.733770021,125.366229979,0.671363460208,716.633004559,1125.90699544,1.57110681238,49943.4509448,141994.379055,2.84310307696,2766.9924651,124688.147535,45.0626986187,569468.285386,659408.844614,1.15793778431,20916.8156388,96026.2443612,4.59086344783,17051.2790266,-6630.1790266,-0.388837635948,368.269376071,307.400623929,0.834716769578
1538705700000,14469.86,62.73,2909.27,24000.56,422.93,12312.77,3255.56,214898.22,12920.21,1877490.63,36972.09,13950.23,1073.39,3847.34587859,10622.5141214,2.7609979598,28.9301503886,33.7998496114,1.16832609432,876.402787727,2032.86721227,2.31955813096,6750.91535696,17249.644643,2.55515640931,200.588564535,222.341435465,1.1084452196,938.237254274,2317.32274573,2.46986861284,67176.1134659,147722.106534,2.19902728682,6853.66670912,6066.54329088,0.88515294781,628321.72532,1249168.90468,1.98810395112,23082.3661806,13889.7238194,0.601746099629,16913.1014029,-2962.87140295,-0.175182027965,435.058343221,638.331656779,1.4672323074
1538708400000,11750.69,50.3,2723.09,19278.4,367.98,9387.64,2677.9,583475.61,10470.2,1535387.03,26555.82,11906.0,834.01,4545.23703941,7205.45296059,1.58527550887,31.0101416586,19.2898583414,0.622049991058,1034.28907487,1688.80092513,1.63281326872,7922.15336301,11356.246637,1.4334797771,212.658948993,155.321051007,0.730376274979,1091.60572155,1586.29427845,1.45317512278,77157.99027,506317.61973,6.56208926591,7472.58880865,2997.61119135,0.401147616725,703591.203395,831795.826605,1.18221464764,23637.0709423,2918.74905769,0.123481841926,16603.1574844,-4697.15748444,-0.282907482438,471.511251131,362.498748869,0.768801906633
1538710500000,11295.74,56.37,2643.51,18602.78,372148.81,10000.92,2663.66,163227.84,10018.98,1482285.71,21975.68,10560.68,785.64,5020.61663237,6275.12336763,1.24987104715,33.2014827465,23.1685172535,0.697815740052,1163.37325703,1480.13674297,1.27228018525,8701.75010809,9901.02989191,1.13782052678,219.036684904,371929.773315,1698.02502936,1221.52371934,1442.13628066,1.18060440238,87628.9219893,75598.9180107,0.862716512933,7895.12326649,2123.85673351,0.269008685718,766239.852143,716045.857857,0.934493104025,22892.3346816,-916.654681648,-0.0400419919766,14922.1483332,-4361.46833316,-0.292281529159,487.091274668,298.548725332,0.612921521815
1538713500000,13286.77,63.5,3003.03,21699.27,617.45,11978.26,3495.84,231465.56,11620.79,1630196.24,30361.24,11892.28,925.98,5743.77656199,7542.99343801,1.31324632088,36.470983459,27.029016541,0.741110164232,1348.91933953,1654.11066047,1.22624875483,9888.44208275,11810.8279173,1.19440735137,9865.6134971,-9248.1634971,-0.937413927661,1418.43126664,2077.40873336,1.46458188157,98208.9123637,133256.647636,1.35686919271,8538.71902458,3082.07097542,0.360952382499,863962.045191,766234.194809,0.886884092969,22822.8235769,7538.41642307,0.330301656044,13117.8520935,-1225.57209355,-0.0934278024183,520.275322458,405.704677542,0.779788431297
1538715600000,155000.33,55.39,2368.98,225155.43,398.62,12182.53,2315.25,338055.59,9234.72,1389952.3,22450.56,8774.06,692.4,6331.21956438,148669.110436,23.4819072256,39.023293922,16.366706078,0.4194086258,1494.81144256,874.168557441,0.584801890428,10836.2529094,214319.177091,19.7779785026,9887.98148626,-9489.36148626,-0.959686413192,1574.78468298,740.465317021,0.47020099003,106474.803751,231580.786249,2.17498204356,9051.43908964,183.280910359,0.0202488144199,943713.492644,446238.807356,0.472854113917,23263.4761803,-812.916180339,-0.0349438825925,12008.9698703,-3234.90987033,-0.269374468024,548.267189335,144.132810665,0.262887901133
1538718300000,11773.36,50.17,2779.31,18950.0,343.07,18067.52,3315.1,132826.19,10626.02,1677758.44,26910.84,9812.66,676.2,8188.99007483,3584.36992517,0.437705979909,41.9220041274,8.24799587264,0.196746220614,1663.11707939,1116.19292061,0.671145125282,13623.9096543,5326.09034574,0.390936998329,9903.88196054,-9560.81196054,-0.965360047569,1724.990687,1590.109313,0.921807476984,115165.015769,17661.1742311,0.153355375443,9640.41665408,985.603345924,0.102236592182,1030221.79379,647536.646206,0.628541009428,23302.3963859,3608.44361406,0.154852898144,10925.2488086,-1112.58880862,-0.101836473302,578.230227447,97.9697725533,0.169430389321
1538721300000,27263.57,50.6,2800.36,25251.1,2123.57,11047.55,3206.42,331393.66,19010.66,1379735.2,32561.54,14881.27,21890.07,9024.85843995,18238.71156,2.02094156727,45.3498494978,5.25015050217,0.115769965288,1892.89283245,907.467167546,0.479407577644,14872.3192493,10378.7807507,0.697858926828,9920.81622942,-7797.24622942,-0.785948055997,2011.87915241,1194.54084759,0.593743837027,123254.884557,208138.775443,1.68868581713,10362.8286721,8647.83132791,0.834504902238,1141826.72138,237908.478615,0.208357778076,23887.0535718,8674.48642819,0.363145936024,9979.75224673,4901.51775327,0.491146236108,615.91493189,21274.1550681,34.5407360118
1538723400000,12143.53,59.81,2620.48,19906.98,363.28,10540.62,3166.44,196772.69,10663.33,1900902.82,30016.77,12807.62,759.8,10010.4565949,2133.0734051,0.213084526652,46.953603907,12.856396093,0.273810634822,2031.61639536,588.863604643,0.289849799396,15971.096968,3935.88303204,0.246437864596,9986.3077576,-9623.0277576,-0.963622190622,2162.09466769,1004.34533231,0.464524216873,137762.590656,59010.0993441,0.428346324376,11097.4273324,-434.09733235,-0.0391169339838,1213759.19643,687143.623569,0.566128459079,24742.7311653,5274.03883475,0.213155079749,9995.06217877,2812.55782123,0.28139472981,1231.18021235,-471.380212352,-0.382868574091
1538725800000,156625.18,51.61,2674.41,186742.22,449.6,9546.07,3112.91,150603.58,136421.82,1408313.69,25470.94,9353.74,765.0,10686.591059,145938.588941,13.6562340726,49.8011577129,1.80884228714,0.03632128991,2186.60630244,487.803697556,0.223087117699,17014.6079041,169727.612096,9.97540543116,10005.396889,-9555.79688895,-0.955064251325,2334.57348414,778.336515856,0.333395595017,145944.997582,4658.58241798,0.0319201239862,11690.2618253,124731.558175,10.6696975686,1302243.60297,106070.08703,0.0814518011742,26002.153868,-531.21386795,-0.0204296102026,10254.644739,-900.904738989,-0.0878533349443,1275.35394431,-510.353944306,-0.400166515801
1538728200000,16604.34,63.36,3994.26,26386.89,471.25,13889.51,4485.28,218392.13,14572.66,2020134.71,29372.14,13669.82,1177.09,12521.7670363,4082.57296374,0.326038086472,51.7652717389,11.5947282611,0.22398662021,2323.27196543,1670.98803457,0.719239098753,19349.4259012,7037.46409878,0.363704025882,10021.3483973,-9550.09839725,-0.952975390005,2498.74664181,1986.53335819,0.795011917157,153379.986999,65012.1430014,0.423863271041,13290.3063483,1282.35365169,0.0964878926103,1366792.14983,653342.560168,0.478011642259,27088.1188171,2284.02118291,0.0843181912459,10394.4534219,3275.36657813,0.315107148515,1313.58779883,-136.497798831,-0.103912200579
1538731500000,15779.99,76.86,3609.47,25553.71,506.42,15088.32,4843.02,239091.07,14263.26,1964554.65,34311.04,15354.2,1270.22,13346.3203295,2433.66967045,0.182347614201,52.9872049125,23.8727950875,0.450538863616,2491.81451888,1117.65548112,0.448530768504,20573.2896326,4980.42036744,0.242081867139,10043.1969136,-9536.77691355,-0.949575816908,2711.6950604,2131.3249396,0.785975152855,164581.313142,74509.7568578,0.452723067007,14019.5316881,243.728311931,0.0173849110908,1432973.13412,531581.515881,0.370964048958,27843.7525651,6467.28743495,0.232270683337,10705.341133,4648.85886703,0.434256023165,1369.06232154,-98.8423215374,-0.0721970943049
1538735400000,11534.59,49.83,3108.08,18721.5,377.39,12110.55,4222.44,162391.48,10285.77,1511446.11,29333.71,10990.23,1173.63,14002.6700242,-2468.08002423,-0.176257815114,53.8947069382,-4.0647069382,-0.0754194088644,2601.50102469,506.578975314,0.194725648965,21556.7196765,-2835.21967651,-0.131523706717,10053.0564177,-9675.66641767,-0.962460172875,2984.13906789,1238.30093211,0.414960866076,173333.467746,-10941.9877464,-0.0631268034308,14604.6925164,-4318.92251639,-0.295721564253,1464195.43258,47250.6774209,0.0322707449904,28255.9754099,1077.73459007,0.0381418292745,10835.7268577,154.503142336,0.0142586782009,1402.22048942,-228.590489424,-0.163020360313
