timestamp,l1,l2,l3,l4,l1_pre,l1_pre_dev,l1_pre_dev_rate,l2_pre,l2_pre_dev,l2_pre_dev_rate,l3_pre,l3_pre_dev,l3_pre_dev_rate,l4_pre,l4_pre_dev,l4_pre_dev_rate
1538985900000,3339.03,24212.82,1786008.18,224424.06,2480.36374419,858.666255812,0.346185618067,17659.5326045,6553.28739551,0.371090647883,1334968.21726,451039.962736,0.337865693657,175945.01492,48479.0450797,0.275535201163
1538987700000,2638.02,20262.87,1857801.06,182007.36,2568.05487721,69.9651227907,0.0272444033076,18338.212301,1924.65769895,0.104953398257,1382131.28573,475669.774271,0.344156723158,181224.46173,782.898269659,0.00432004742728
1538989800000,2520.88,19288.0,2096578.2,176279.1,2634.74700647,-113.867006471,-0.0432174346118,18904.1473771,383.852622926,0.0203052068559,1435248.16119,661330.03881,0.46077748552,185005.878798,-8726.77879815,-0.0471702783438
1538992200000,3068.44,22278.38,1666128.5,218271.52,2695.25829817,373.181701832,0.138458604166,19430.2884223,2848.09157765,0.14657999489,1471796.21002,194332.289984,0.132037498576,187789.69383,30481.8261705,0.162318951317
1538994300000,2450.34,91419.73,1261506.71,558112.59,2740.05257193,-289.712571931,-0.105732486631,19847.9771901,71571.7528099,3.60599733284,1494738.37675,-233231.666746,-0.156035109806,189075.985942,369036.604058,1.95178992309
1538997000000,54424.13,19465.9,1943079.41,187389.78,2779.92436534,51644.2056347,18.5775578209,20800.3734693,-1334.47346934,-0.0641562263922,1499547.44275,443531.96725,0.295777215582,192060.992773,-4671.2127731,-0.0243215069632
1539000000000,3224.13,21341.35,2877088.79,188962.65,3243.89749464,-19.7674946436,-0.00609374823841,21015.3910049,325.958995143,0.0155104891966,1500252.80015,1376835.98985,0.917735990706,189122.722043,-160.07204325,-0.000846392445713
1539002700000,8307.23,38582.8,2890876.8,334282.11,3269.68610615,5037.54389385,1.54068119395,21074.7522263,17508.0477737,0.830759364843,1504856.59312,1386020.20688,0.921031421342,187477.057758,146805.052242,0.783056092292
1539004800000,1866.56,10003.09,772356.6,86417.02,3341.43624999,-1474.87624999,-0.441389911297,21310.271646,-11307.181646,-0.5305977246,1512137.87073,-739781.270733,-0.489228717203,188173.843719,-101756.823719,-0.540759659834
1539006600000,3838.17,24620.92,2541564.34,200067.26,3376.4408069,461.729193102,0.136750270332,21474.7652127,3146.15478728,0.146504735028,1507388.51026,1034175.82974,0.686071190476,187815.59035,12251.6696505,0.0652324422465
1539008400000,3731.33,23457.65,2479734.47,188441.65,3435.08150018,296.24849982,0.0862420585377,21665.7895163,1791.86048369,0.0827046012951,1514043.96897,965690.501026,0.637821966083,188274.101063,167.548936612,0.000889920258103
1539028800000,342.02,225488.89,132491.04,21255.9,2779.21692339,-2437.19692339,-0.876936558236,15048.5723506,210440.317649,13.9840718938,1045238.62965,-912747.589653,-0.873243261164,127766.553903,-106510.653903,-0.83363486491
1539048000000,2745.68,17329.97,1700056.26,303719.27,1328.85844776,1416.82155224,1.06619448793,13598.0266284,3731.94337155,0.274447423404,583256.516295,1116799.74371,1.9147659949,79261.0762673,224458.193733,2.83188425269
1539052800000,3269.22,102767.83,1800046.13,328774.2,1384.18212637,1885.03787363,1.36184237443,14743.0733902,88024.7566098,5.9705838993,669260.538254,1130785.59175,1.68960446211,96148.5705407,232625.629459,2.41943929224
1539055200000,79468.94,20532.35,2007201.83,208717.55,1505.51691426,77963.4230857,51.7851525593,17624.7473715,2907.60262849,0.164972726542,748027.554907,1259174.27509,1.68332605775,108893.802347,99823.7476529,0.916707337804
1539057300000,2935.36,20363.34,1897737.1,200561.54,2269.16229154,666.197708463,0.293587510663,18603.0394257,1760.30057431,0.0946243532593,825823.372811,1071913.72719,1.29799393245,118335.356908,82226.1830923,0.694857270397
1539060000000,3801.41,24276.29,1895623.61,251234.42,2450.03615,1351.37385,0.551573024746,19952.5938551,4323.69614493,0.216698449151,930377.126893,965246.483107,1.03747873331,131424.278508,119810.141492,0.911628679662
1539063900000,2871.24,34703.02,1533376.45,380484.33,2748.11614786,123.123852138,0.0448030015884,21931.7861527,12771.2338473,0.582316176092,1081709.61367,451666.836333,0.417549063654,149646.651196,230837.678804,1.54255158374
1539066000000,3441.64,23600.59,1740200.7,216534.88,2891.18563702,550.454362985,0.19039052904,17995.195244,5605.39475598,0.311493967138,1160192.3649,580008.335103,0.499924282086,164317.557711,52217.3222886,0.317782974722
1539069000000,2914.29,15574.94,1731828.81,187980.68,3117.04541488,-202.755414881,-0.0650473085547,18758.8061574,-3183.86615736,-0.169726481027,1277442.15435,454386.655653,0.355700376809,178784.514857,9196.16514325,0.0514371457205
1539071400000,3483.76,23616.78,1821999.43,223618.21,3271.69273799,212.067262008,0.064818819795,19543.7509383,4073.0290617,0.2084056983,1362477.75033,459521.679674,0.337269125727,188671.989842,34946.2201584,0.18522208934
1539074400000,2595.57,20206.98,1834013.5,179796.22,3421.6681916,-826.098191599,-0.241431414544,20739.905481,-532.925480966,-0.0256956562052,1449399.55753,384613.942466,0.265360880281,198102.379981,-18306.1599809,-0.0924075721993
1539078300000,3079.78,21183.91,1713645.86,213696.44,3502.60982397,-422.82982397,-0.120718505691,21590.9296528,-407.019652783,-0.018851418597,1520108.76692,193537.093076,0.127317924406,203004.796196,10691.6438036,0.052666951737
1539080400000,2314.98,12145.91,1671431.18,167687.54,3527.59607157,-1212.61607157,-0.343751395276,21719.6904435,-9573.78044345,-0.440788070547,1541598.83357,129832.346435,0.0842192817015,204689.646675,-37002.1066746,-0.180771755073
1539082800000,2531.31,13314.64,1325190.71,644971.07,3517.52398372,-986.213983715,-0.280371644452,21505.3374028,-8190.69740278,-0.380868118894,1551347.67528,-226156.965276,-0.145780967658,204326.753527,440644.316473,2.15656691485
1539084600000,4394.26,21880.38,2116530.32,283516.94,3515.02689699,879.233103012,0.25013552635,21354.0524578,526.327542229,0.0246476655085,1543403.2821,573127.037901,0.371339781734,205663.819977,77853.1200234,0.378545531403
1539087900000,3334.4,17144.56,2561775.53,197869.1,3564.16846969,-229.768469692,-0.0644662202827,21101.6525231,-3957.09252312,-0.187525243285,1550574.65108,1011200.87892,0.652145885538,205499.637316,-7630.537316,-0.0371316339808
1539091200000,3610.73,17908.92,2877103.79,202837.19,3587.20352945,23.5264705517,0.00655844318801,18809.6942181,-900.774218081,-0.0478888283689,1551534.99696,1325568.79304,0.854359583014,201447.351845,1389.83815533,0.00689926247531
1539115200000,558.99,6309.27,348268.95,42355.47,2342.63817507,-1783.64817507,-0.76138440586,15522.9771197,-9213.70711966,-0.593552837747,1132553.91,-784284.960002,-0.692492386522,143689.726944,-101334.256944,-0.705229657673
1539127500000,1985.67,27996.54,1356501.38,184651.09,1581.46031831,404.209681691,0.255592680393,14580.8891091,13415.6508909,0.920084556609,747024.291193,609477.088807,0.815873186445,98789.0247865,85862.0652135,0.869145792248
1539134400000,2695.56,30395.18,2148985.78,199853.27,1254.98567967,1440.57432033,1.14788108236,15503.4350015,14891.7449985,0.960544872614,679237.508085,1469748.27191,2.16382083501,92304.7804109,107548.489589,1.16514539236
1539139800000,3637.49,45540.77,2660123.83,272781.48,1428.06909943,2209.42090057,1.54713865137,18199.1215547,27341.6484453,1.5023608894,823391.630173,1836732.19983,2.23069087967,113397.214631,159384.265369,1.40553950895
1539146700000,3898.65,40278.27,2263531.78,285613.11,1858.89056708,2039.75943292,1.09729936181,22915.8295563,17362.4404437,0.757661441019,1118594.75835,1144937.02165,1.02354942494,150947.618807,134665.491193,0.892133922068
1539150600000,3214.9,31397.52,1895216.81,250352.11,2138.78918417,1076.11081583,0.50314019904,25486.9575599,5910.56244014,0.231905374592,1285000.18282,610216.627185,0.474876685113,171204.904719,79147.2052815,0.462295197743
1539152700000,2613.4,24325.84,1847718.2,198295.16,2271.09815619,342.301843815,0.150720849683,26673.4507242,-2347.61072418,-0.0880130114568,1364417.99817,483300.201835,0.354217111241,181403.247444,16891.9125563,0.0931180273472
1539157500000,3072.21,32399.33,1863915.67,230055.11,2568.22649193,503.983508072,0.196237952399,29717.7755187,2681.55448127,0.0902340243998,1555610.39764,308305.272365,0.198189259234,203778.275511,26276.8344887,0.128948163992
1539161700000,3397.82,32037.22,2130187.84,255329.18,2759.97446734,637.845532656,0.23110559181,30774.9599387,1262.26006133,0.0410158149302,1674665.38471,455522.455286,0.272008043782,216338.657781,38990.5222194,0.180229102923
1539165300000,1878.03,19208.79,1176996.91,145771.73,2847.12514503,-969.095145027,-0.34037672939,30818.2011288,-11609.4111288,-0.376706319757,1733533.39053,-556536.480526,-0.321041684901,221032.528252,-75260.7982519,-0.340496481885
1539167100000,2296.22,31727.98,1465804.57,440997.62,2860.72882934,-564.50882934,-0.197330422776,30701.9062307,1026.0737693,0.0334205231946,1742346.4527,-276541.882705,-0.158718079447,221098.593324,219899.026676,0.994574517051
1539168900000,2434.72,22338.34,1800024.63,185994.03,2866.86498321,-432.144983207,-0.150737821885,30640.6798014,-8302.33980137,-0.270958081061,1744307.4977,55717.1323016,0.031942264982,222957.185365,-36963.1553654,-0.16578588981
1539175800000,5749.18,53116.32,2932795.02,370165.6,2799.34743372,2949.83256628,1.05375721882,28090.1862569,25026.1337431,0.890920890101,1701636.36269,1231158.65731,0.723514544175,216986.653848,153178.946152,0.705937178327
1539179100000,3955.31,35032.76,2859164.07,241695.82,2887.80395868,1067.50604132,0.369660148888,28044.4112377,6988.34876232,0.249188642368,1709019.3573,1150144.7127,0.672985187553,218617.4661,23078.3538995,0.105565004989
1539181800000,5880.58,46623.33,2675283.56,306537.08,2978.26061386,2902.31938614,0.974501483391,28321.207912,18302.122088,0.646233809834,1751099.19444,924184.365564,0.527773851133,218462.917118,88074.162882,0.403153835186
1539201900000,751.23,4484.29,304405.5,48409.44,2598.56633635,-1847.33633635,-0.710905975541,20688.9950604,-16204.7050604,-0.783252401245,1347520.55406,-1043115.05406,-0.774099549664,153870.165562,-105460.725562,-0.685387743471
1539213600000,2507.35,15016.73,1466261.93,191699.52,1924.30293215,583.047067854,0.302991310835,13831.6559816,1185.07401838,0.0856783902053,951634.583518,514627.346482,0.540782518201,102826.327672,88873.1923279,0.864303864
1539221400000,3191.97,19479.84,2423351.53,241764.22,1654.67803546,1537.29196454,0.929058059385,10426.4638712,9053.37612879,0.868307437749,865328.824981,1558022.70502,1.8004978686,99774.080186,141990.139814,1.42311650029
1539226200000,4565.92,28142.85,2692728.17,293492.76,1687.20116948,2878.71883052,1.70620959883,10541.3694688,17601.4805312,1.66975273785,960408.498243,1732319.67176,1.80373213578,116377.124611,177115.635389,1.52191107986
1539228900000,3541.41,21496.42,2095615.61,853264.37,1851.9577639,1689.4522361,0.91225203351,11533.982038,9962.43796205,0.863746616673,1080255.19547,1015360.41453,0.939926434772,131091.109848,722173.260152,5.50894153683
1539231000000,3272.11,20430.87,2455174.06,213240.99,1986.27318338,1285.83681662,0.64736151471,12343.3656547,8087.50434535,0.655210626633,1171660.87641,1283513.18359,1.09546474534,158116.053146,55124.9368541,0.348635927582
1539233100000,3448.88,201525.04,2263657.93,210104.66,2144.49060694,1304.38939306,0.608251390255,13277.8512231,188247.188777,14.1775341216,1277320.80078,986337.129222,0.772192176485,168185.640566,41919.0194345,0.249242558958
1539237000000,3123.52,18544.05,2075513.92,182934.41,2456.10688286,667.413117136,0.271736186154,16664.6394062,1879.41059378,0.112778353493,1463187.78688,612326.133116,0.418487728373,186596.566751,-3662.15675146,-0.0196260671631
1539239100000,3145.45,21584.05,2119671.62,222785.8,2599.87811073,545.571889275,0.209845179674,17567.0040522,4017.04594778,0.228669950541,1562336.31844,557335.301557,0.35673196288,195112.912558,27672.887442,0.141830118157
1539244800000,3560.82,20958.45,2207775.8,205842.2,3006.87570689,553.944293113,0.18422587001,20341.2516496,617.198350447,0.0303422012116,1818886.66283,388889.137168,0.21380614038,218157.171775,-12314.9717746,-0.0564499973778
1539247800000,3048.97,34931.36,2235966.46,393148.48,3146.1734741,-97.2034740981,-0.0308957770124,21053.8880695,13877.4719305,0.659140577012,1905329.24764,330637.21236,0.17353284886,224097.967389,169050.512611,0.754359865826
1539251400000,28302.44,16564.12,1907698.46,164669.55,3230.60077732,25071.8392227,7.76073583549,21950.4313819,-5386.31138185,-0.245385217637,1962453.41493,-54754.9549257,-0.0279012762847,230394.690844,-65725.1408436,-0.285271941827
1539253500000,2974.67,18025.56,1923819.75,173573.58,4062.43708114,-1087.76708114,-0.267762197768,22051.8447025,-4026.28470246,-0.182582670828,1981766.91294,-57947.1629352,-0.0292401505732,228750.843575,-55177.2635745,-0.241211191672
1539256800000,4169.96,25128.23,2243853.27,233350.16,4071.15297654,98.8070234633,0.0242700345658,22142.1973111,2986.03268887,0.134857107762,1979022.65986,264830.610138,0.133818887226,225098.196505,8251.96349536,0.0366593940933
1539261000000,7052.2,37728.45,3268662.43,313811.2,4106.23343474,2945.96656526,0.717437674229,22260.98116,15467.46884,0.69482421861,1942836.06542,1325826.36458,0.682418032164,217092.308955,96718.8910453,0.445519657104
1539265200000,4576.98,42306.28,2767054.68,810589.29,4222.05702238,354.922977619,0.0840639943368,22793.0202326,19513.2597674,0.856106806746,1953177.9862,813876.693805,0.416693562777,205587.70268,605001.58732,2.94279073813
1539267600000,5682.77,27500.99,2714848.81,279666.4,4310.50739104,1372.26260896,0.318352918686,23514.0046598,3986.98534023,0.169557903808,1979340.18902,735508.620981,0.371592829298,211591.001903,68075.3980968,0.32173106363
1539286500000,297.12,144363.91,258638.04,18950.64,3606.4790335,-3309.3590335,-0.917614937661,16272.4298653,128091.480135,7.87168733833,1425892.96102,-1167254.92102,-0.818613285099,152789.666358,-133839.026358,-0.875969098882
1539288600000,263.03,2342.2,382250.5,18995.07,2661.32684838,-2398.29684838,-0.901165841332,16699.7911921,-14357.5911921,-0.859746749342,1333368.2168,-951117.716803,-0.713319625305,144343.090201,-125348.020201,-0.868403330055
1539312900000,2985.54,22379.01,2273618.84,219634.06,1336.96392524,1648.57607476,1.23307446345,11969.5895198,10409.4204802,0.869655593694,729951.83372,1543667.00628,2.11475187125,91821.9180003,127812.142,1.39195678748
1539316800000,3295.71,27172.6,2090036.68,251709.28,1545.5185907,1750.1914093,1.13242986517,13739.619961,13432.980039,0.977682066689,887706.462472,1202330.21753,1.3544231887,109003.547356,142705.732644,1.30918429818
1539320100000,3564.43,26816.9,2122311.42,256223.48,1751.05940304,1813.37059696,1.03558485441,15455.5139977,11361.3860023,0.735102436841,1025622.32625,1096689.09375,1.06929136163,124669.702079,131553.777921,1.05521851521
1539323400000,2472.86,226859.0,1701033.08,178076.51,1970.28828938,502.571710624,0.255075215812,15639.9685313,211219.031469,13.505080336,1163875.19786,537157.882142,0.461525327742,140452.915148,37623.5948519,0.267873363912
1539325500000,2462.62,49741.36,1692735.52,287690.23,2095.20504361,367.414956392,0.175359904518,18826.5938179,30914.7661821,1.64207962848,1245525.80497,447209.715026,0.35905295036,149612.542397,138077.687603,0.922901819535
1539329700000,2946.4,24718.0,1791950.33,223249.66,2343.08931722,603.310682781,0.257485140813,21667.5847857,3050.41521429,0.140782428889,1411288.08239,380662.247609,0.269726820738,169164.816417,54084.8435832,0.319716857967
1539333300000,3193.6,27377.4,1851370.19,218497.45,2519.83575626,673.764243735,0.267384190442,23344.7701251,4032.62987488,0.172742325295,1521518.73128,329851.458717,0.216790928652,180983.646586,37513.8034137,0.207277309974
1539336600000,2243.19,26675.83,1729091.3,297409.88,2625.41364769,-382.223647688,-0.14558606718,23857.517854,2818.31214603,0.118130987611,1579335.71268,149755.587317,0.0948218837288,186133.436066,111276.443934,0.597831567969
1539339000000,2734.68,20322.73,1675724.42,201565.35,2672.12310854,62.5568914551,0.0234109316502,24345.9167513,-4023.18675132,-0.165250986127,1612465.62467,63258.7953292,0.0392310969991,191796.779171,9768.57082882,0.0509318815
1539341100000,4911.92,31948.76,1692043.53,182070.81,2699.89727605,2212.02272395,0.819298846506,24498.8959565,7449.86404345,0.304089786604,1625402.41578,66641.1142175,0.0409997632404,192517.677743,-10446.8677433,-0.0542644595849
1539344400000,3974.06,31713.98,2241038.82,252632.73,2773.39060993,1200.66939007,0.432924733275,24911.5146664,6802.46533363,0.273065103617,1623946.37826,617092.441739,0.37999557744,190888.447303,61744.2826968,0.32345740965
1539346200000,2908.88,22187.0,2133603.71,590495.44,2633.79110983,275.088890173,0.104445978706,24287.8095125,-2100.80951246,-0.086496458702,1600750.18554,532853.524458,0.332877377914,188426.29742,402069.14258,2.13382711483
1539348900000,3204.88,39288.81,2582455.26,399334.71,2638.08759411,566.79240589,0.214849729461,24169.8513002,15118.9586998,0.62552965312,1597552.40225,984902.857748,0.616507387401,190102.765554,209231.944446,1.10062546347
1539351000000,3440.67,25181.39,2818239.81,183925.75,2664.30708955,776.362910446,0.291393928834,24470.055426,711.334573989,0.0290695939018,1587710.93007,1230528.87993,0.775033324152,190452.830663,-6527.08066317,-0.0342713764896
1539352800000,5523.5,36493.81,2488813.03,276179.94,2707.62548234,2815.87451766,1.03997932359,24641.6335413,11852.1764587,0.480981767662,1600573.1688,888239.861198,0.554951112833,189972.612786,86207.3272143,0.453788185308
