timestamp,l1,l2,l3,l4,unknown,l1_prediction,l2_prediction,l3_prediction,l4_prediction,unknown_prediction
1536066600000,12197.0,81821.0,1426996.0,144503.0,,11442.0,79907.0,1402604.0,144503.0,
1536066900000,12642.0,79728.0,1404585.0,145214.0,,11442.0,80589.0,1453272.0,145214.0,
1536067200000,13263.0,80589.0,1403488.0,143465.0,,11442.0,80589.0,1453272.0,143465.0,
1536067500000,11817.0,78923.0,1409876.0,142170.0,,11442.0,80589.0,1453272.0,143465.0,
1536067800000,11528.0,75621.0,1374577.0,137624.0,,11442.0,75621.0,1453272.0,137624.0,
1536068100000,11880.0,76688.0,1425987.0,142747.0,,11442.0,76688.0,1453272.0,142747.0,
1536068400000,12045.0,77806.0,1464013.0,146787.0,,11442.0,77806.0,1453272.0,146787.0,
1536068700000,12362.0,79703.0,1443112.0,147352.0,,11442.0,79703.0,1453272.0,146787.0,
1536069000000,12171.0,80529.0,1479873.0,148223.0,,11442.0,80529.0,1453272.0,148223.0,
1536069300000,11619.0,78592.0,1453272.0,149148.0,,11442.0,76397.0,1453272.0,157516.0,
1536069600000,12008.0,83380.0,1526318.0,157516.0,,11442.0,76397.0,1453272.0,157516.0,
1536069900000,12555.0,82040.0,1519400.0,151325.0,,11442.0,76397.0,1453272.0,151325.0,
1536070200000,12366.0,78879.0,1530524.0,150471.0,,11442.0,76397.0,1453272.0,157516.0,
1536070500000,11478.0,76397.0,1528997.0,147485.0,,11442.0,76397.0,1453272.0,148109.0,
1536070800000,12306.0,74004.0,1488755.0,148109.0,,11442.0,74004.0,1453272.0,148109.0,
1536071100000,10870.0,72978.0,1486892.0,146703.0,,11442.0,74004.0,1453272.0,148109.0,
1536071400000,11863.0,72310.0,1503804.0,145550.0,,11863.0,72310.0,1453272.0,148109.0,
1536071700000,11994.0,67823.0,1473990.0,141928.0,,11863.0,66626.0,1453272.0,135445.0,
1536072000000,11442.0,66626.0,1427434.0,136271.0,,11863.0,66626.0,1453272.0,135445.0,
1536072300000,11228.0,64999.0,1444160.0,135445.0,,11863.0,64999.0,1453272.0,135445.0,
1536072600000,11613.0,66098.0,1381532.0,132956.0,,11863.0,66626.0,1381532.0,132956.0,
1536072900000,10817.0,64344.0,1321657.0,126222.0,,11863.0,66626.0,1321657.0,132956.0,
1536073200000,9926.0,61279.0,1288549.0,120645.0,,11863.0,66626.0,1321657.0,132956.0,
1536073500000,9606.0,61492.0,1248594.0,118155.0,,9606.0,66626.0,1321657.0,132956.0,
1536073800000,9325.0,54967.0,1201934.0,112294.0,,9606.0,66626.0,1321657.0,132956.0,
1536074100000,8602.0,48534.0,1162159.0,108986.0,,8602.0,66626.0,1321657.0,132956.0,
1536074400000,8512.0,47351.0,1105642.0,103495.0,,8602.0,66626.0,1321657.0,132956.0,
1536074700000,8241.0,47918.0,1077659.0,99433.0,,8602.0,66626.0,1321657.0,99433.0,
1536075000000,8155.0,45064.0,1033280.0,94916.0,,8602.0,45064.0,1321657.0,99433.0,
1536075300000,7315.0,40019.0,997731.0,93509.0,,8602.0,45064.0,1321657.0,93509.0,
1536075600000,7194.0,38893.0,939099.0,89841.0,,6829.0,45064.0,1321657.0,86932.0,
1536075900000,6829.0,36440.0,911001.0,86932.0,,6829.0,45064.0,1321657.0,86932.0,
1536076200000,6564.0,34543.0,884921.0,82576.0,,6829.0,45064.0,1321657.0,82576.0,
1536076500000,4847.0,24190.0,812050.0,76118.0,,4847.0,45064.0,1321657.0,82576.0,
1536076800000,7675.0,67679.0,1051354.0,105694.0,,2614.0,45064.0,1321657.0,82576.0,
1536077100000,7044.0,75199.0,1016214.0,104571.0,,2614.0,45064.0,1321657.0,82576.0,
1536077400000,6316.0,77680.0,963307.0,97088.0,,2614.0,77680.0,1321657.0,22633.0,
1536077700000,6362.0,71691.0,864526.0,90404.0,,2614.0,77680.0,1321657.0,22633.0,
1536078000000,5288.0,64582.0,787243.0,79592.0,,2614.0,54247.0,1321657.0,22633.0,
1536078300000,5277.0,59008.0,715941.0,71622.0,,2614.0,54247.0,1321657.0,22633.0,
1536078600000,5133.0,54247.0,669677.0,69158.0,,2614.0,54247.0,1321657.0,22633.0,
1536078900000,4131.0,40398.0,620262.0,63483.0,,2614.0,54247.0,1321657.0,22633.0,
1536079200000,3976.0,35416.0,575027.0,57719.0,,2614.0,54247.0,575027.0,22633.0,
1536079500000,3528.0,34701.0,536578.0,55039.0,,2614.0,54247.0,536578.0,22633.0,
1536079800000,3188.0,31936.0,497413.0,51423.0,,2614.0,54247.0,469205.0,22633.0,
1536080100000,2946.0,30658.0,469205.0,50089.0,,2946.0,30658.0,469205.0,22633.0,
1536080400000,3573.0,34398.0,441023.0,45622.0,,3573.0,34398.0,410018.0,22633.0,
1536080700000,3684.0,34916.0,410018.0,41875.0,,3573.0,34916.0,410018.0,22633.0,
1536081000000,2634.0,30438.0,406505.0,41152.0,,3573.0,30438.0,410018.0,22633.0,
1536081300000,2614.0,27043.0,378073.0,38982.0,,2443.0,30438.0,410018.0,22633.0,
1536081600000,2443.0,26867.0,350261.0,34362.0,,2443.0,26867.0,350261.0,22633.0,
1536081900000,2151.0,23335.0,322345.0,32521.0,,2151.0,24715.0,322345.0,22633.0,
1536082200000,2022.0,24303.0,297043.0,30487.0,,1088.0,24715.0,322345.0,22633.0,
1536082500000,1916.0,25191.0,279556.0,28397.0,,1088.0,24715.0,279556.0,22633.0,
1536082800000,1893.0,24715.0,274060.0,27172.0,,1088.0,24715.0,279556.0,22633.0,
1536083100000,1708.0,22253.0,254441.0,25908.0,,1088.0,22253.0,217286.0,22633.0,
1536083400000,1523.0,20710.0,233627.0,23941.0,,1088.0,22253.0,217286.0,22633.0,
1536083700000,1577.0,17883.0,222392.0,22633.0,,1088.0,17883.0,217286.0,22633.0,
1536084000000,1501.0,17773.0,217286.0,22176.0,,1088.0,17773.0,217286.0,22633.0,
1536084300000,1570.0,16151.0,196169.0,20867.0,,1088.0,17773.0,217286.0,22633.0,
1536084600000,1613.0,20455.0,190071.0,19709.0,,1613.0,20455.0,217286.0,22633.0,
1536084900000,1553.0,19390.0,178408.0,19707.0,,1613.0,20455.0,178408.0,22633.0,
1536085200000,1353.0,18521.0,181233.0,19162.0,,1175.0,18521.0,181233.0,22633.0,
1536085500000,1138.0,17648.0,177179.0,18248.0,,1175.0,17648.0,181233.0,22633.0,
1536085800000,1344.0,16264.0,164506.0,17259.0,,1175.0,16264.0,164506.0,22633.0,
1536086100000,1175.0,15685.0,154505.0,16275.0,,1175.0,16264.0,164506.0,22633.0,
1536086400000,1088.0,14306.0,148219.0,16059.0,,1088.0,14306.0,148219.0,22633.0,
1536086700000,1006.0,15088.0,141337.0,14549.0,,1088.0,15088.0,141337.0,22633.0,
1536087000000,907.0,13218.0,142379.0,14951.0,,907.0,13218.0,142379.0,22633.0,
1536087300000,1058.0,16221.0,131948.0,14336.0,,1058.0,13218.0,131948.0,22633.0,
1536087600000,1096.0,15154.0,130731.0,14578.0,,1058.0,15154.0,130731.0,14578.0,
1536087900000,1058.0,18091.0,132535.0,13971.0,,1058.0,14941.0,132535.0,14578.0,
1536088200000,965.0,14941.0,122884.0,13406.0,,1058.0,14941.0,132535.0,12556.0,
1536088500000,909.0,12942.0,120961.0,13766.0,,909.0,12942.0,122884.0,12556.0,
1536088800000,955.0,15438.0,127110.0,13448.0,,955.0,83380.0,127110.0,12556.0,
1536089100000,941.0,16155.0,120845.0,13383.0,,794.0,16155.0,120845.0,12556.0,
1536089400000,984.0,15558.0,116900.0,12556.0,,794.0,16155.0,116900.0,12556.0,
1536089700000,794.0,13133.0,108611.0,12414.0,,794.0,16155.0,108611.0,12414.0,
1536090000000,874.0,14139.0,113493.0,12414.0,,874.0,16155.0,113493.0,12414.0,
1536090300000,859.0,15069.0,116593.0,12349.0,,874.0,16155.0,116593.0,12746.0,
1536090600000,909.0,14750.0,114531.0,12248.0,,909.0,16155.0,114531.0,12746.0,
1536090900000,875.0,13257.0,117371.0,12222.0,,875.0,16155.0,117371.0,12746.0,
1536091200000,821.0,14574.0,112679.0,12451.0,,821.0,16155.0,112679.0,12746.0,
1536091500000,809.0,13883.0,107821.0,12587.0,,821.0,16155.0,107821.0,12746.0,
1536091800000,759.0,14611.0,107145.0,12252.0,,759.0,16155.0,107145.0,12746.0,
1536092100000,845.0,13195.0,108053.0,12614.0,,759.0,16155.0,108053.0,12746.0,
1536092400000,672.0,14197.0,112968.0,13111.0,,759.0,16155.0,112968.0,13111.0,
1536092700000,741.0,14501.0,115127.0,12956.0,,907.0,16155.0,115127.0,13111.0,
1536093000000,907.0,14788.0,117295.0,12746.0,,907.0,16155.0,139602.0,12746.0,
1536093300000,872.0,15083.0,115379.0,13743.0,,872.0,16155.0,139602.0,12746.0,
1536093600000,966.0,16467.0,121118.0,14631.0,,1108.0,16155.0,139602.0,12746.0,
1536093900000,1108.0,16199.0,122525.0,14523.0,,1108.0,16155.0,139602.0,12746.0,
1536094200000,947.0,15738.0,139602.0,15518.0,,1108.0,16155.0,139602.0,12746.0,
1536094500000,1039.0,18570.0,137486.0,15809.0,,1039.0,16155.0,139602.0,12746.0,
1536094800000,1140.0,16158.0,141900.0,17787.0,,1140.0,16158.0,139602.0,12746.0,
1536095100000,1159.0,18628.0,150111.0,19667.0,,1288.0,97189.0,180543.0,12746.0,
1536095400000,1125.0,18507.0,172905.0,21482.0,,1288.0,97189.0,180543.0,12746.0,
1536095700000,1288.0,18350.0,180543.0,22542.0,,1288.0,97189.0,180543.0,12746.0,
1536096000000,1421.0,20817.0,205635.0,24548.0,,1288.0,97189.0,205635.0,12746.0,
1536096300000,1726.0,22719.0,217869.0,27786.0,,1288.0,25776.0,241825.0,12746.0,
1536096600000,2108.0,25776.0,241825.0,31100.0,,1288.0,25776.0,241825.0,12746.0,
1536096900000,2010.0,27243.0,254724.0,34773.0,,1288.0,25776.0,273870.0,12746.0,
1536097200000,1945.0,29360.0,273870.0,38477.0,,1945.0,29886.0,273870.0,12746.0,
1536097500000,1924.0,29886.0,297691.0,41034.0,,1945.0,29886.0,297691.0,12746.0,
1536097800000,2195.0,30805.0,319132.0,44218.0,,2491.0,30805.0,319132.0,12746.0,
1536098100000,2491.0,32850.0,350946.0,48410.0,,2491.0,30805.0,350946.0,12746.0,
1536098400000,2643.0,40508.0,404273.0,57297.0,,2491.0,40508.0,350946.0,57297.0,
1536098700000,3083.0,42840.0,441283.0,60534.0,,2491.0,42840.0,350946.0,60534.0,
1536099000000,3145.0,44361.0,473664.0,64448.0,,3026.0,44361.0,499858.0,57297.0,
1536099300000,3026.0,41715.0,499858.0,67627.0,,3026.0,44361.0,499858.0,67627.0,
1536099600000,3576.0,47975.0,534681.0,71598.0,,3026.0,49404.0,534681.0,71598.0,
1536099900000,3563.0,49404.0,559234.0,74243.0,,3026.0,49404.0,534681.0,71598.0,
1536100200000,4016.0,51610.0,599473.0,82731.0,,3026.0,49404.0,599473.0,71598.0,
1536100500000,4292.0,55548.0,617761.0,84241.0,,4966.0,75672.0,617761.0,84241.0,
1536100800000,4966.0,61133.0,636609.0,87263.0,,4966.0,75672.0,617761.0,87263.0,
1536101100000,4850.0,60710.0,660873.0,89339.0,,4815.0,75672.0,709065.0,89339.0,
1536101400000,4960.0,64882.0,679516.0,89752.0,,4815.0,75672.0,709065.0,89339.0,
1536101700000,4815.0,67780.0,709065.0,94629.0,,4815.0,75672.0,709065.0,94629.0,
1536102000000,5067.0,70302.0,743773.0,98275.0,,4815.0,75672.0,709065.0,96019.0,
1536102300000,5144.0,73650.0,742613.0,98808.0,,5144.0,75672.0,709065.0,96019.0,
1536102600000,4922.0,67441.0,738629.0,97071.0,,5297.0,75672.0,738629.0,96019.0,
1536102900000,5049.0,70100.0,742039.0,96245.0,,5297.0,75672.0,738629.0,96019.0,
1536103200000,5297.0,68995.0,760218.0,96425.0,,5297.0,75672.0,760218.0,96019.0,
1536103500000,4784.0,73120.0,753135.0,95808.0,,4784.0,75672.0,753135.0,96019.0,
1536103800000,5405.0,67103.0,753456.0,95383.0,,4784.0,75672.0,753456.0,96019.0,
1536104100000,5473.0,71819.0,763047.0,96019.0,,4784.0,75672.0,753456.0,96019.0,
1536104400000,6011.0,76264.0,788534.0,94225.0,,4784.0,75672.0,753456.0,96019.0,
1536104700000,6005.0,78605.0,777733.0,97058.0,,6005.0,75672.0,753456.0,96019.0,
1536105000000,6393.0,75672.0,801783.0,96818.0,,6393.0,75672.0,801783.0,96019.0,
1536105300000,6583.0,88142.0,834619.0,100194.0,,7586.0,75672.0,834619.0,96019.0,
1536105600000,6591.0,83882.0,861037.0,100155.0,,7586.0,75672.0,834619.0,96019.0,
1536105900000,6810.0,80323.0,869524.0,102434.0,,7586.0,75672.0,869524.0,102434.0,
1536106200000,6537.0,77952.0,905689.0,107399.0,,7586.0,75672.0,905689.0,102434.0,
1536106500000,6689.0,84348.0,943420.0,111948.0,,7586.0,75672.0,943420.0,112946.0,
1536106800000,7235.0,90747.0,989697.0,112946.0,,7586.0,75672.0,943420.0,112946.0,
1536107100000,7435.0,92223.0,992789.0,113305.0,,7586.0,75672.0,943420.0,112946.0,
1536107400000,7586.0,97189.0,1028444.0,119458.0,,7586.0,75672.0,943420.0,119458.0,
1536107700000,7698.0,93599.0,1056677.0,120981.0,,7698.0,98080.0,1092059.0,119061.0,
1536108000000,7100.0,90154.0,1065856.0,119061.0,,7100.0,98080.0,1092059.0,119061.0,
1536108300000,7516.0,98975.0,1092059.0,121469.0,,7516.0,98080.0,1092059.0,123327.0,
1536108600000,7903.0,101343.0,1121976.0,123327.0,,7903.0,98080.0,1155318.0,123327.0,
1536108900000,8219.0,94072.0,1155318.0,124134.0,,8219.0,98080.0,1155318.0,123327.0,
1536109200000,9285.0,96445.0,1184854.0,128353.0,,9285.0,98080.0,1184854.0,123327.0,
1536109500000,8336.0,98080.0,1209778.0,129446.0,,8336.0,98080.0,1304617.0,129446.0,
1536109800000,8523.0,99148.0,1232295.0,133587.0,,8523.0,98080.0,1304617.0,129446.0,
1536110100000,8084.0,105250.0,1304617.0,136337.0,,8084.0,98080.0,1304617.0,129446.0,
1536110400000,8699.0,100524.0,1264732.0,133612.0,,8699.0,100524.0,1304617.0,129446.0,
1536110700000,8656.0,103085.0,1275117.0,130883.0,,8656.0,112682.0,1304617.0,130883.0,
1536111000000,8788.0,102679.0,1316544.0,135221.0,,8788.0,112682.0,1304617.0,130883.0,
1536111300000,8350.0,105340.0,1299098.0,132168.0,,8350.0,112682.0,1304617.0,132168.0,
1536111600000,8566.0,98519.0,1315051.0,133811.0,,8350.0,112682.0,1315051.0,133811.0,
1536111900000,8947.0,102391.0,1325298.0,134317.0,,8947.0,112682.0,1325298.0,134317.0,
1536112200000,9041.0,102683.0,1351616.0,135960.0,,9041.0,112682.0,1351616.0,135960.0,
1536112500000,12072.0,149460.0,1539041.0,185379.0,,9041.0,112682.0,1351616.0,135960.0,
1536112800000,11826.0,137435.0,1673423.0,180618.0,,9041.0,112682.0,1531492.0,145768.0,
1536113100000,10158.0,121742.0,1531492.0,162653.0,,9397.0,112682.0,1531492.0,145768.0,
1536113400000,10527.0,121260.0,1497706.0,156152.0,,9397.0,112682.0,1497706.0,145768.0,
1536113700000,9397.0,118662.0,1436371.0,151675.0,,9397.0,118662.0,1497706.0,145768.0,
1536114000000,9378.0,120082.0,1443150.0,149331.0,,9378.0,118662.0,1443150.0,145768.0,
1536114300000,9689.0,114470.0,1435004.0,148858.0,,10158.0,111728.0,1443150.0,145768.0,
1536114600000,10141.0,110309.0,1431493.0,146714.0,,9580.0,111728.0,1443150.0,145768.0,
1536114900000,9580.0,111728.0,1417903.0,145768.0,,9580.0,111728.0,1417903.0,145768.0,
1536115200000,9483.0,113822.0,1384257.0,145808.0,,9483.0,111728.0,1417903.0,145768.0,
1536115500000,9849.0,114271.0,1422474.0,146816.0,,9483.0,111728.0,1422474.0,145768.0,
1536115800000,9744.0,104323.0,1424857.0,145176.0,,9483.0,111728.0,1424857.0,145768.0,
1536116100000,9777.0,107676.0,1416312.0,143688.0,,9777.0,111728.0,1416312.0,143688.0,
1536116400000,10039.0,104971.0,1416148.0,142619.0,,10039.0,104971.0,1416148.0,143688.0,
1536116700000,9831.0,105359.0,1437423.0,143743.0,,9831.0,105359.0,1437423.0,143688.0,
1536117000000,9411.0,104658.0,1413873.0,143480.0,,9530.0,104658.0,1467071.0,142664.0,
1536117300000,9530.0,123954.0,1467071.0,151260.0,,9530.0,104658.0,1467071.0,142664.0,
1536117600000,9616.0,112682.0,1432266.0,147942.0,,9530.0,112682.0,1432266.0,142664.0,
1536117900000,10082.0,102360.0,1386004.0,142664.0,,10082.0,112682.0,1386004.0,142664.0,
1536118200000,9665.0,109398.0,1372324.0,139574.0,,9665.0,112682.0,1386004.0,139574.0,
1536118500000,9601.0,100396.0,1334264.0,137348.0,,9665.0,112682.0,1307976.0,134655.0,
1536118800000,9306.0,107090.0,1350361.0,139456.0,,9601.0,112682.0,1307976.0,134655.0,
1536119100000,10303.0,104453.0,1318066.0,138391.0,,10303.0,112682.0,1307976.0,134655.0,
1536119400000,9879.0,97110.0,1307976.0,134655.0,,9879.0,112682.0,1307976.0,134655.0,
1536119700000,10018.0,104022.0,1295493.0,135351.0,,10018.0,112682.0,1307976.0,135351.0,
1536120000000,10294.0,102775.0,1312785.0,140756.0,,10294.0,83010.0,1307976.0,135351.0,
1536120300000,10339.0,99717.0,1291633.0,133320.0,,10339.0,83010.0,1307976.0,143192.0,
1536120600000,10656.0,100183.0,1291536.0,134187.0,,10656.0,83010.0,1307976.0,143192.0,
1536120900000,10481.0,101484.0,1321052.0,136563.0,,10481.0,83010.0,1321052.0,143192.0,
1536121200000,10246.0,104044.0,1360945.0,140418.0,,10246.0,83010.0,1307976.0,143192.0,
1536121500000,11175.0,106060.0,1377986.0,142080.0,,12023.0,83010.0,1377986.0,143192.0,
1536121800000,12023.0,107543.0,1400039.0,143192.0,,12023.0,83010.0,1400039.0,143192.0,
1536122100000,11422.0,103681.0,1416284.0,144283.0,,11422.0,83010.0,1416284.0,127898.0,
1536122400000,11389.0,101992.0,1405665.0,143419.0,,11422.0,83010.0,1427714.0,127898.0,
1536122700000,11031.0,98182.0,1427714.0,141029.0,,10263.0,83010.0,1427714.0,141029.0,
1536123000000,10932.0,97163.0,1396629.0,138598.0,,10263.0,97163.0,1405665.0,141029.0,
1536123300000,11090.0,96498.0,1407757.0,138877.0,,10263.0,94538.0,1357507.0,133145.0,
1536123600000,10263.0,94538.0,1357507.0,136304.0,,10263.0,94538.0,1357507.0,133145.0,
1536123900000,10642.0,97429.0,1340858.0,133145.0,,10263.0,97429.0,1357507.0,133145.0,
1536124200000,9998.0,99240.0,1322442.0,132277.0,,9902.0,97429.0,1282706.0,133145.0,
1536124500000,9902.0,98520.0,1282706.0,127898.0,,9902.0,98520.0,1282706.0,133145.0,
1536124800000,9582.0,88390.0,1282888.0,131299.0,,9902.0,88390.0,1282706.0,131299.0,
1536125100000,9572.0,96175.0,1248227.0,126216.0,,9902.0,88390.0,1282706.0,122757.0,
1536125400000,9303.0,87784.0,1257512.0,126662.0,,9419.0,92798.0,1245865.0,122757.0,
1536125700000,9419.0,92798.0,1244638.0,126589.0,,9419.0,92798.0,1245865.0,122757.0,
1536126000000,8613.0,85685.0,1245865.0,125045.0,,8613.0,92798.0,1245865.0,122757.0,
1536126300000,8506.0,84754.0,1210767.0,122757.0,,8506.0,84754.0,1210767.0,122757.0,
1536126600000,10639.0,83566.0,1213925.0,121275.0,,8506.0,83010.0,1213925.0,122757.0,
1536126900000,9186.0,90475.0,1250207.0,123622.0,,9186.0,83010.0,1213925.0,122757.0,
1536127200000,9074.0,89032.0,1245247.0,130328.0,,9186.0,83010.0,1213925.0,122757.0,
1536127500000,9237.0,86477.0,1244658.0,126026.0,,8990.0,83010.0,1244658.0,124116.0,
1536127800000,8990.0,95734.0,1224077.0,124116.0,,8990.0,83010.0,1224077.0,124116.0,
1536128100000,9042.0,83010.0,1229022.0,126878.0,,8990.0,83010.0,1229022.0,126878.0,
1536128400000,8645.0,84908.0,1231709.0,125735.0,,8645.0,83010.0,1229022.0,125735.0,
1536128700000,8407.0,82624.0,1210526.0,123407.0,,8645.0,83010.0,1210526.0,125735.0,
1536129000000,9328.0,86591.0,1207165.0,123202.0,,9328.0,83010.0,1207165.0,123202.0,
1536129300000,9377.0,84095.0,1242810.0,124885.0,,9377.0,83010.0,1242810.0,123202.0,
1536129600000,8988.0,85909.0,1231310.0,123933.0,,8988.0,83010.0,1231310.0,122705.0,
1536129900000,9296.0,86010.0,1224950.0,122112.0,,9296.0,83010.0,1224950.0,122705.0,
1536130200000,9157.0,81774.0,1264145.0,122705.0,,9157.0,83010.0,1264145.0,122705.0,
1536130500000,8849.0,88835.0,1247820.0,122967.0,,9157.0,88835.0,1247820.0,122705.0,
1536130800000,9867.0,89802.0,1254258.0,129708.0,,9867.0,89802.0,1247820.0,129708.0,
1536131100000,9239.0,93013.0,1263793.0,127609.0,,9867.0,84489.0,1263793.0,127609.0,
1536131400000,9394.0,86948.0,1279011.0,127520.0,,9394.0,84489.0,1279551.0,127609.0,
1536131700000,9350.0,92027.0,1279551.0,125190.0,,9394.0,84489.0,1279551.0,127609.0,
1536132000000,9333.0,81494.0,1271210.0,122542.0,,9394.0,84489.0,1271210.0,122542.0,
1536132300000,8765.0,84489.0,1260610.0,124836.0,,9523.0,84489.0,1260610.0,124836.0,
1536132600000,9523.0,83767.0,1255852.0,124691.0,,9523.0,84489.0,1255852.0,127609.0,
1536132900000,9413.0,82897.0,1262253.0,123414.0,,9413.0,82897.0,1255852.0,127609.0,
1536133200000,9225.0,91001.0,1284076.0,125360.0,,9225.0,85944.0,1255852.0,127609.0,
1536133500000,9068.0,86218.0,1236393.0,122563.0,,9068.0,85944.0,1236393.0,122563.0,
1536133800000,9094.0,77517.0,1244250.0,122988.0,,9068.0,85944.0,1236393.0,122988.0,
1536134100000,9073.0,86375.0,1253742.0,125617.0,,9073.0,85944.0,1253742.0,125617.0,
1536134400000,9182.0,86168.0,1272607.0,130637.0,,9073.0,85944.0,1272607.0,125617.0,
1536134700000,9322.0,85896.0,1327600.0,126506.0,,9322.0,85944.0,1272607.0,123861.0,
1536135000000,9121.0,88416.0,1316123.0,126048.0,,9322.0,85944.0,1316123.0,123861.0,
1536135300000,9447.0,86009.0,1310043.0,123861.0,,9447.0,85944.0,1284391.0,123861.0,
1536135600000,8697.0,85884.0,1284391.0,123114.0,,8697.0,85944.0,1284391.0,123114.0,
1536135900000,9063.0,84692.0,1264905.0,125757.0,,9063.0,85684.0,1264905.0,123114.0,
1536136200000,9732.0,85684.0,1251279.0,125115.0,,9732.0,85684.0,1251279.0,125115.0,
1536136500000,9225.0,85944.0,1262085.0,128142.0,,9225.0,85684.0,1262085.0,128142.0,
1536136800000,9190.0,88735.0,1243379.0,126710.0,,9190.0,87553.0,1262085.0,128142.0,
1536137100000,9508.0,88794.0,1236965.0,124546.0,,9190.0,87553.0,1236965.0,124546.0,
1536137400000,9451.0,87553.0,1236096.0,125549.0,,9451.0,87553.0,1236096.0,125549.0,
1536137700000,9506.0,83869.0,1239476.0,126619.0,,9506.0,87553.0,1239476.0,125549.0,
1536138000000,9543.0,91888.0,1196511.0,119108.0,,8826.0,87553.0,1239476.0,125549.0,
1536138300000,8826.0,86210.0,1187420.0,115243.0,,8826.0,87553.0,1187420.0,115243.0,
1536138600000,8315.0,80246.0,1182625.0,116449.0,,8315.0,87553.0,1187420.0,115243.0,
1536138900000,8915.0,79605.0,1170748.0,116072.0,,8915.0,87553.0,1159824.0,114797.0,
1536139200000,8983.0,83842.0,1159824.0,114797.0,,8915.0,87553.0,1159824.0,114797.0,
1536139500000,8989.0,85629.0,1143165.0,113664.0,,8989.0,87553.0,1159824.0,113664.0,
1536139800000,8245.0,79609.0,1125771.0,112927.0,,8245.0,87553.0,1125771.0,112927.0,
1536140100000,8219.0,81661.0,1126059.0,110736.0,,8219.0,87553.0,1125771.0,110736.0,
1536140400000,8431.0,78331.0,1105135.0,110028.0,,8219.0,87553.0,1105135.0,110736.0,
1536140700000,8431.0,76260.0,1123592.0,109147.0,,8431.0,87553.0,1123592.0,109147.0,
1536141000000,8690.0,80602.0,1100644.0,110019.0,,8690.0,87553.0,1100644.0,109147.0,
1536141300000,8279.0,77828.0,1078682.0,108510.0,,8279.0,87553.0,1078682.0,108510.0,
1536141600000,8228.0,77729.0,1036711.0,106589.0,,8279.0,87553.0,1078682.0,108510.0,
1536141900000,8279.0,75957.0,1020161.0,104190.0,,8279.0,87553.0,1020161.0,105207.0,
1536142200000,8317.0,82341.0,1005081.0,105207.0,,8279.0,87553.0,1005081.0,105207.0,
1536142500000,8204.0,80210.0,1043625.0,107120.0,,8317.0,87553.0,1005081.0,107120.0,
1536142800000,7577.0,76169.0,1027697.0,106657.0,,7663.0,87553.0,1027697.0,103277.0,
1536143100000,7663.0,73024.0,1055308.0,103277.0,,7663.0,87553.0,1027697.0,103277.0,
1536143400000,8338.0,72942.0,1001729.0,102135.0,,8338.0,87553.0,1001729.0,103277.0,
1536143700000,7666.0,75024.0,1005529.0,103319.0,,8338.0,87553.0,1001729.0,103319.0,
1536144000000,7742.0,72310.0,995727.0,105499.0,,7742.0,87553.0,995727.0,107786.0,
1536144300000,8578.0,76551.0,992627.0,107786.0,,8578.0,76551.0,995727.0,107786.0,
1536144600000,8827.0,77845.0,1016654.0,108574.0,,8827.0,77845.0,1044961.0,108574.0,
1536144900000,8892.0,77135.0,1044961.0,110426.0,,8892.0,77845.0,1044961.0,108574.0,
1536145200000,8988.0,77045.0,1040706.0,110504.0,,8988.0,76934.0,1040706.0,110504.0,
1536145500000,9487.0,76934.0,1029990.0,111986.0,,9487.0,76934.0,1029990.0,110504.0,
1536145800000,9702.0,74398.0,1069491.0,113349.0,,9702.0,76934.0,1069491.0,113349.0,
1536146100000,9694.0,78020.0,1055372.0,112404.0,,9702.0,76934.0,1080537.0,112894.0,
1536146400000,9983.0,78099.0,1053935.0,112894.0,,9702.0,80325.0,1053935.0,112894.0,
1536146700000,9740.0,72811.0,1080537.0,116132.0,,9740.0,80325.0,1053935.0,118817.0,
1536147000000,10250.0,78826.0,1076638.0,118817.0,,9694.0,80325.0,1076638.0,118817.0,
1536147300000,9856.0,77060.0,1103804.0,121982.0,,9856.0,80325.0,1103804.0,118817.0,
1536147600000,9843.0,71462.0,1122508.0,121471.0,,9856.0,80325.0,1103804.0,121471.0,
1536147900000,10580.0,80426.0,1173128.0,122049.0,,10580.0,80325.0,1173128.0,141781.0,
1536148200000,11752.0,83650.0,1185535.0,126062.0,,10580.0,80325.0,1185535.0,141781.0,
1536148500000,9938.0,75768.0,1195106.0,130623.0,,10580.0,80325.0,1195106.0,141781.0,
1536148800000,11212.0,79458.0,1262437.0,141524.0,,10952.0,80325.0,1195106.0,141781.0,
1536149100000,10952.0,87319.0,1299542.0,142606.0,,10952.0,80325.0,1327877.0,141781.0,
1536149400000,11428.0,84696.0,1327877.0,141781.0,,12395.0,80325.0,1327877.0,141781.0,
1536149700000,11610.0,82597.0,1305143.0,139378.0,,12395.0,80325.0,1327877.0,141781.0,
1536150000000,12005.0,80387.0,1290288.0,135389.0,,12395.0,80325.0,1290288.0,141781.0,
1536150300000,11821.0,82791.0,1293873.0,137399.0,,12395.0,84541.0,1322684.0,137399.0,
1536150600000,12059.0,84541.0,1322684.0,138739.0,,12395.0,84541.0,1322684.0,138739.0,
1536150900000,11411.0,79947.0,1300300.0,138570.0,,12395.0,84541.0,1300300.0,138739.0,
1536151200000,12194.0,80325.0,1340565.0,138808.0,,12395.0,80325.0,1300300.0,143299.0,
